steps,forecast_index,predicted_mean,strain,train_idx,hyp
12,164,39484.330968268725,alpha,153,2
13,165,39965.142695179995,alpha,153,2
14,166,40406.95937553861,alpha,153,2
15,167,40813.961707263035,alpha,153,2
16,168,41190.16760390584,alpha,153,2
17,169,41539.5055203527,alpha,153,2
18,170,41865.822137600204,alpha,153,2
19,171,42172.77383788799,alpha,153,2
20,172,42463.75306386334,alpha,153,2
21,173,42741.85924885599,alpha,153,2
1,153,31275.815425976773,alpha,153,3
2,154,32938.042216851645,alpha,153,3
3,155,31238.17120107237,alpha,153,3
4,156,31024.523175299335,alpha,153,3
5,157,31288.429300297576,alpha,153,3
6,158,32130.885619066277,alpha,153,3
7,159,32351.586405756752,alpha,153,3
8,160,32400.215067988494,alpha,153,3
9,161,32403.753737282685,alpha,153,3
10,162,32538.636456480614,alpha,153,3
11,163,32596.83316922554,alpha,153,3
12,164,32550.442272171313,alpha,153,3
13,165,32422.606234342486,alpha,153,3
14,166,32294.260418648097,alpha,153,3
15,167,32169.89894260846,alpha,153,3
16,168,32040.844659478556,alpha,153,3
17,169,31902.245598533147,alpha,153,3
18,170,31771.776924875605,alpha,153,3
19,171,31662.964794946383,alpha,153,3
20,172,31581.408409165695,alpha,153,3
21,173,31526.89315250982,alpha,153,3
1,160,43807.880130697384,alpha,160,1
2,161,45424.80418297071,alpha,160,1
3,162,47103.73024223715,alpha,160,1
4,163,48744.83358845544,alpha,160,1
5,164,50378.81740653384,alpha,160,1
6,165,52011.06810764644,alpha,160,1
7,166,53647.86490194854,alpha,160,1
8,167,55292.85468702797,alpha,160,1
9,168,56948.223493625424,alpha,160,1
10,169,58614.985267546115,alpha,160,1
11,170,60293.31240098368,alpha,160,1
12,171,61982.775002627444,alpha,160,1
13,172,63682.52627421261,alpha,160,1
14,173,65391.44173395798,alpha,160,1
15,174,67108.22276889662,alpha,160,1
16,175,68831.47254493984,alpha,160,1
17,176,70559.75087152021,alpha,160,1
18,177,72291.61324849169,alpha,160,1
19,178,74025.63818641622,alpha,160,1
20,179,75760.44595114069,alpha,160,1
21,180,77494.71112435155,alpha,160,1
1,160,42533.89313194479,alpha,160,2
2,161,43928.59814441132,alpha,160,2
3,162,44777.688126334084,alpha,160,2
4,163,45562.92204649498,alpha,160,2
5,164,46491.60086021598,alpha,160,2
6,165,47398.291404780655,alpha,160,2
7,166,48237.79519456939,alpha,160,2
8,167,49048.86167491424,alpha,160,2
9,168,49834.896984550345,alpha,160,2
10,169,50583.404602269504,alpha,160,2
11,170,51293.89538218581,alpha,160,2
12,171,51970.05178524257,alpha,160,2
13,172,52612.96142136218,alpha,160,2
14,173,53223.400756559,alpha,160,2
15,174,53803.09753733874,alpha,160,2
16,175,54353.85121787863,alpha,160,2
17,176,54877.15111215053,alpha,160,2
18,177,55374.33146455267,alpha,160,2
19,178,55846.58524467556,alpha,160,2
20,179,56294.8814794311,alpha,160,2
21,180,56719.94829671358,alpha,160,2
1,160,43870.77102263458,alpha,160,3
2,161,44854.98840940019,alpha,160,3
3,162,45462.69819854517,alpha,160,3
4,163,45758.93068342671,alpha,160,3
5,164,46260.70086455678,alpha,160,3
6,165,46975.76277283717,alpha,160,3
7,166,47579.84495659881,alpha,160,3
8,167,48030.2802865793,alpha,160,3
9,168,48444.11037199681,alpha,160,3
10,169,48842.809249309015,alpha,160,3
11,170,49181.53479519918,alpha,160,3
12,171,49441.88179218475,alpha,160,3
13,172,49644.35844609532,alpha,160,3
14,173,49810.43895095347,alpha,160,3
15,174,49946.717330763284,alpha,160,3
16,175,50054.978559313604,alpha,160,3
17,176,50141.31614857215,alpha,160,3
18,177,50213.95374245078,alpha,160,3
19,178,50278.65758584383,alpha,160,3
20,179,50338.55643022827,alpha,160,3
21,180,50396.10854200515,alpha,160,3
1,167,46283.85885283967,alpha,167,1
2,168,45779.956036737,alpha,167,1
3,169,46057.8851019488,alpha,167,1
4,170,46152.80462542016,alpha,167,1
5,171,46297.80501038076,alpha,167,1
6,172,46433.338903903605,alpha,167,1
7,173,46571.48083612685,alpha,167,1
8,174,46706.955694024335,alpha,167,1
9,175,46838.90636444511,alpha,167,1
10,176,46965.595116660115,alpha,167,1
11,177,47085.71160051818,alpha,167,1
12,178,47198.060156328036,alpha,167,1
13,179,47301.63754551288,alpha,167,1
14,180,47395.61054650013,alpha,167,1
15,181,47479.31414946901,alpha,167,1
16,182,47552.24168198693,alpha,167,1
17,183,47614.0346401228,alpha,167,1
18,184,47664.471013958784,alpha,167,1
19,185,47703.45300259712,alpha,167,1
20,186,47730.99440774761,alpha,167,1
21,187,47747.208054386894,alpha,167,1
1,167,43659.92522992045,alpha,167,2
2,168,44540.199271655685,alpha,167,2
3,169,43201.67222206445,alpha,167,2
4,170,42079.97467960546,alpha,167,2
5,171,41184.08524163773,alpha,167,2
6,172,40068.9989839424,alpha,167,2
7,173,38809.693901383645,alpha,167,2
8,174,37466.190594564,alpha,167,2
9,175,36006.09132135086,alpha,167,2
10,176,34420.2440688886,alpha,167,2
11,177,32713.799024749125,alpha,167,2
12,178,30886.096760949808,alpha,167,2
13,179,28936.281305601075,alpha,167,2
14,180,26865.770590239343,alpha,167,2
15,181,24676.56671379732,alpha,167,2
16,182,22371.003468504037,alpha,167,2
17,183,19951.99063732521,alpha,167,2
18,184,17422.90149881409,alpha,167,2
19,185,14787.451963948555,alpha,167,2
20,186,12049.660057128836,alpha,167,2
21,187,9213.80218756952,alpha,167,2
1,167,44777.48572752473,alpha,167,3
2,168,44614.12034099161,alpha,167,3
3,169,44774.75069233113,alpha,167,3
4,170,43476.793513363154,alpha,167,3
5,171,42439.723177598025,alpha,167,3
6,172,41571.95914761974,alpha,167,3
7,173,40772.646609331896,alpha,167,3
8,174,39730.783341575865,alpha,167,3
9,175,38543.766507798944,alpha,167,3
10,176,37271.9290990426,alpha,167,3
11,177,35924.61705602349,alpha,167,3
12,178,34460.22495371914,alpha,167,3
