steps,forecast_index,predicted_mean,strain,train_idx,hyp
4,142,15761.939150164042,alpha,139,2
5,143,15471.391159460054,alpha,139,2
6,144,15192.971198759824,alpha,139,2
7,145,14931.352101905279,alpha,139,2
8,146,14687.260508709585,alpha,139,2
9,147,14458.658631495546,alpha,139,2
10,148,14244.458813903377,alpha,139,2
11,149,14044.02131163298,alpha,139,2
12,150,13856.63164081703,alpha,139,2
13,151,13681.604698736955,alpha,139,2
14,152,13518.3416484515,alpha,139,2
15,153,13366.299810995904,alpha,139,2
16,154,13224.978188971785,alpha,139,2
17,155,13093.915746067592,alpha,139,2
18,156,12972.687350092727,alpha,139,2
19,157,12860.898911822578,alpha,139,2
20,158,12758.183693885658,alpha,139,2
21,159,12664.1992900723,alpha,139,2
1,139,18277.931916961337,alpha,139,3
2,140,18185.152943879166,alpha,139,3
3,141,17414.581011396906,alpha,139,3
4,142,16516.853295976653,alpha,139,3
5,143,16222.144087703697,alpha,139,3
6,144,16068.689374067522,alpha,139,3
7,145,15848.301961077887,alpha,139,3
8,146,15494.476091639464,alpha,139,3
9,147,15185.841040896654,alpha,139,3
10,148,14952.512598250692,alpha,139,3
11,149,14766.689081734314,alpha,139,3
12,150,14575.869642835913,alpha,139,3
13,151,14385.61348998126,alpha,139,3
14,152,14210.859030029798,alpha,139,3
15,153,14059.89790376363,alpha,139,3
16,154,13924.801589841756,alpha,139,3
17,155,13799.965111263551,alpha,139,3
18,156,13684.60762144133,alpha,139,3
19,157,13581.081137789966,alpha,139,3
20,158,13489.59334425067,alpha,139,3
21,159,13408.928782016823,alpha,139,3
1,146,20518.27211227628,alpha,146,1
2,147,20254.023662332573,alpha,146,1
3,148,19960.534295308295,alpha,146,1
4,149,19676.813029129586,alpha,146,1
5,150,19398.80895980094,alpha,146,1
6,151,19127.26781291306,alpha,146,1
7,152,18862.33702805071,alpha,146,1
8,153,18604.182107801353,alpha,146,1
9,154,18352.92339803113,alpha,146,1
10,155,18108.64882144099,alpha,146,1
11,156,17871.41735629652,alpha,146,1
