steps,forecast_index,predicted_mean,strain,train_idx,hyp
6,144,23172.07807547669,alpha,139,2
7,145,24005.871781477705,alpha,139,2
8,146,25260.13161714282,alpha,139,2
9,147,26459.702705967706,alpha,139,2
10,148,27392.39574808767,alpha,139,2
11,149,28158.72063439875,alpha,139,2
12,150,28976.684382906184,alpha,139,2
13,151,29985.55288641271,alpha,139,2
14,152,31179.860903966473,alpha,139,2
15,153,32470.57240752224,alpha,139,2
16,154,33779.76133740391,alpha,139,2
17,155,35090.36763139721,alpha,139,2
18,156,36433.969083457254,alpha,139,2
19,157,37849.575929407496,alpha,139,2
20,158,39353.42497172346,alpha,139,2
21,159,40936.42928975541,alpha,139,2
1,139,16294.906115259975,alpha,139,3
2,140,18862.51527830586,alpha,139,3
3,141,20522.536601733416,alpha,139,3
4,142,20781.300580620766,alpha,139,3
5,143,19386.924648996443,alpha,139,3
6,144,17676.62566690892,alpha,139,3
7,145,16725.783656496555,alpha,139,3
8,146,16942.22320139408,alpha,139,3
9,147,17728.18934287131,alpha,139,3
10,148,18420.886034872383,alpha,139,3
11,149,18543.77257411927,alpha,139,3
12,150,18170.185458477587,alpha,139,3
13,151,17646.09245645255,alpha,139,3
14,152,17346.565610345453,alpha,139,3
15,153,17406.822960164398,alpha,139,3
16,154,17720.49651512876,alpha,139,3
17,155,18054.44206360355,alpha,139,3
18,156,18237.752946477383,alpha,139,3
19,157,18247.021474141628,alpha,139,3
20,158,18187.236591361463,alpha,139,3
21,159,18188.862403206527,alpha,139,3
1,146,20934.173489629673,alpha,146,1
2,147,20942.44894934077,alpha,146,1
3,148,20956.10405346091,alpha,146,1
4,149,20987.75956991035,alpha,146,1
5,150,21037.4867704818,alpha,146,1
6,151,21106.300841691052,alpha,146,1
7,152,21195.167294545347,alpha,146,1
8,153,21305.076085977056,alpha,146,1
9,154,21437.03596605925,alpha,146,1
10,155,21592.07480073844,alpha,146,1
11,156,21771.239424620115,alpha,146,1
12,157,21975.595508848095,alpha,146,1
13,158,22206.227406869853,alpha,146,1
14,159,22464.23798026929,alpha,146,1
15,160,22750.748403870042,alpha,146,1
16,161,23066.897949531645,alpha,146,1
17,162,23413.84374803955,alpha,146,1
18,163,23792.760528486688,alpha,146,1
19,164,24204.84033454004,alpha,146,1
20,165,24651.29221698182,alpha,146,1
21,166,25133.341901911845,alpha,146,1
1,146,19423.782785722055,alpha,146,2
2,147,20004.295840867097,alpha,146,2
3,148,19759.20520000579,alpha,146,2
4,149,20052.963945640484,alpha,146,2
5,150,20360.048775023315,alpha,146,2
6,151,20743.62803770625,alpha,146,2
7,152,21100.252167877974,alpha,146,2
8,153,21453.708805417176,alpha,146,2
9,154,21827.822951233946,alpha,146,2
10,155,22248.81194077758,alpha,146,2
11,156,22722.136325403117,alpha,146,2
12,157,23241.52574903355,alpha,146,2
13,158,23798.27174216532,alpha,146,2
14,159,24388.352936735144,alpha,146,2
15,160,25012.776769073913,alpha,146,2
16,161,25674.669805789134,alpha,146,2
17,162,26376.406264306046,alpha,146,2
18,163,27118.608298050007,alpha,146,2
19,164,27900.709460335784,alpha,146,2
20,165,28721.963609039085,alpha,146,2
21,166,29582.04418435879,alpha,146,2
1,146,18117.81595122069,alpha,146,3
2,147,16937.68570116535,alpha,146,3
3,148,18669.66675363481,alpha,146,3
4,149,18932.285140134394,alpha,146,3
5,150,19273.56474389881,alpha,146,3
6,151,19049.86266465485,alpha,146,3
7,152,18739.26620966941,alpha,146,3
8,153,18497.19694091752,alpha,146,3
9,154,18452.017708085477,alpha,146,3
10,155,18514.371588323265,alpha,146,3
11,156,18690.755267288536,alpha,146,3
12,157,18854.601487811655,alpha,146,3
13,158,18975.82789047435,alpha,146,3
14,159,19041.08038770035,alpha,146,3
15,160,19097.791861291975,alpha,146,3
16,161,19184.059381421655,alpha,146,3
17,162,19322.66336795315,alpha,146,3
18,163,19502.81477915868,alpha,146,3
19,164,19704.909393254668,alpha,146,3
20,165,19910.519565347582,alpha,146,3
21,166,20114.98459514603,alpha,146,3
1,153,30384.812209070882,alpha,153,1
2,154,31131.896609563624,alpha,153,1
3,155,31900.687044596554,alpha,153,1
4,156,32719.37888286121,alpha,153,1
5,157,33587.53585321871,alpha,153,1
6,158,34507.02942343311,alpha,153,1
7,159,35479.58130545965,alpha,153,1
8,160,36506.95743137122,alpha,153,1
9,161,37590.95263664726,alpha,153,1
10,162,38733.39176289217,alpha,153,1
11,163,39936.12944855932,alpha,153,1
12,164,41201.04999495469,alpha,153,1
13,165,42530.06719824296,alpha,153,1
14,166,43925.1241550088,alpha,153,1
15,167,45388.19303980515,alpha,153,1
16,168,46921.27485381329,alpha,153,1
17,169,48526.399143668634,alpha,153,1
18,170,50205.62368949469,alpha,153,1
19,171,51961.034161171934,alpha,153,1
20,172,53794.74374185284,alpha,153,1
21,173,55708.89271771888,alpha,153,1
1,153,28122.231935849995,alpha,153,2
2,154,25852.493223429425,alpha,153,2
3,155,24193.977018753416,alpha,153,2
4,156,23088.007386435755,alpha,153,2
5,157,22294.17719249311,alpha,153,2
6,158,21672.667248863843,alpha,153,2
7,159,21189.18435306498,alpha,153,2
8,160,20819.637400412117,alpha,153,2
9,161,20537.15961067623,alpha,153,2
10,162,20320.556708215037,alpha,153,2
11,163,20154.94001918123,alpha,153,2
12,164,20029.653436079505,alpha,153,2
13,165,19936.838355360785,alpha,153,2
14,166,19870.68403502507,alpha,153,2
15,167,19826.937817106023,alpha,153,2
16,168,19802.513051106944,alpha,153,2
17,169,19795.18363266415,alpha,153,2
18,170,19803.35860829777,alpha,153,2
19,171,19825.917174226488,alpha,153,2
20,172,19862.08664238616,alpha,153,2
21,173,19911.351775415125,alpha,153,2
1,153,29717.60993410647,alpha,153,3
2,154,28159.93876813352,alpha,153,3
3,155,28049.50018134713,alpha,153,3
4,156,27799.25097091496,alpha,153,3
5,157,28156.225721269846,alpha,153,3
6,158,28226.108483858407,alpha,153,3
7,159,28778.049749158323,alpha,153,3
8,160,29301.901727840304,alpha,153,3
9,161,29979.213823542,alpha,153,3
10,162,30620.928799018264,alpha,153,3
11,163,31386.49820688367,alpha,153,3
12,164,32205.812222018838,alpha,153,3
13,165,33099.85274462402,alpha,153,3
14,166,34019.65883845091,alpha,153,3
15,167,34983.887853868306,alpha,153,3
16,168,35985.92917133868,alpha,153,3
17,169,37033.07941850275,alpha,153,3
18,170,38117.0248888433,alpha,153,3
19,171,39238.19743607193,alpha,153,3
20,172,40394.789136864245,alpha,153,3
21,173,41588.749000653625,alpha,153,3
1,160,43580.53673885345,alpha,160,1
2,161,45020.34555012954,alpha,160,1
3,162,46699.39238091333,alpha,160,1
4,163,48437.90922485932,alpha,160,1
5,164,50278.81450605816,alpha,160,1
6,165,52217.349774683884,alpha,160,1
7,166,54259.13911854424,alpha,160,1
8,167,56407.70752758793,alpha,160,1
9,168,58667.16931714635,alpha,160,1
10,169,61041.65294039263,alpha,160,1
11,170,63535.42808485088,alpha,160,1
12,171,66152.88171540419,alpha,160,1
13,172,68898.52668342323,alpha,160,1
14,173,71777.00339139788,alpha,160,1
15,174,74793.08301566339,alpha,160,1
16,175,77951.67045827054,alpha,160,1
17,176,81257.80742219117,alpha,160,1
18,177,84716.67552566002,alpha,160,1
19,178,88333.59947438,alpha,160,1
20,179,92114.05028815556,alpha,160,1
21,180,96063.64858327244,alpha,160,1
1,160,41847.164629026636,alpha,160,2
2,161,42814.19837521677,alpha,160,2
3,162,43160.35206437859,alpha,160,2
4,163,43553.97056092019,alpha,160,2
5,164,44153.5784208033,alpha,160,2
6,165,44759.130703503615,alpha,160,2
7,166,45377.92313531204,alpha,160,2
8,167,46059.14360224834,alpha,160,2
9,168,46792.46287284262,alpha,160,2
10,169,47570.18270641129,alpha,160,2
11,170,48398.53935540019,alpha,160,2
12,171,49280.19318303431,alpha,160,2
13,172,50215.23143340112,alpha,160,2
14,173,51205.21579835331,alpha,160,2
15,174,52252.081927709805,alpha,160,2
16,175,53357.39814316091,alpha,160,2
17,176,54522.798345830175,alpha,160,2
18,177,55750.07702928578,alpha,160,2
19,178,57041.071130868455,alpha,160,2
20,179,58397.66951773694,alpha,160,2
21,180,59821.84706809471,alpha,160,2
1,160,39017.09227655828,alpha,160,3
2,161,38960.88941436261,alpha,160,3
3,162,37959.57829923928,alpha,160,3
4,163,37020.22006893903,alpha,160,3
5,164,36793.357015796006,alpha,160,3
6,165,36216.92995810509,alpha,160,3
7,166,35463.14209869504,alpha,160,3
8,167,34840.04471283406,alpha,160,3
9,168,34113.76275524497,alpha,160,3
10,169,33323.26189018786,alpha,160,3
11,170,32530.293336622417,alpha,160,3
12,171,31680.597589589655,alpha,160,3
13,172,30790.350297383964,alpha,160,3
14,173,29881.37879638374,alpha,160,3
15,174,28936.347525954247,alpha,160,3
16,175,27956.54376233369,alpha,160,3
17,176,26946.91786364466,alpha,160,3
18,177,25903.29290152341,alpha,160,3
19,178,24825.18521247059,alpha,160,3
20,179,23712.781967908144,alpha,160,3
21,180,22563.68698783964,alpha,160,3
1,167,50207.74916717876,alpha,167,1
2,168,49278.80775922415,alpha,167,1
3,169,51751.245305047574,alpha,167,1
4,170,52847.88741754166,alpha,167,1
5,171,54661.93279138779,alpha,167,1
6,172,56284.03617362314,alpha,167,1
7,173,58116.83154336984,alpha,167,1
8,174,59990.00392390079,alpha,167,1
9,175,61983.74841918556,alpha,167,1
10,176,64069.04355247141,alpha,167,1
11,177,66264.80834285586,alpha,167,1
12,178,68569.2553755246,alpha,167,1
13,179,70989.8882096076,alpha,167,1
14,180,73530.40562287971,alpha,167,1
15,181,76196.4317134197,alpha,167,1
16,182,78993.0221159478,alpha,167,1
17,183,81925.76321135944,alpha,167,1
18,184,85000.30205571557,alpha,167,1
19,185,88222.56221567863,alpha,167,1
20,186,91598.66032867154,alpha,167,1
21,187,95134.95378399282,alpha,167,1
1,167,49285.76310694037,alpha,167,2
2,168,50672.81971072644,alpha,167,2
3,169,52334.57158383849,alpha,167,2
4,170,54248.74500766548,alpha,167,2
5,171,56301.07749662426,alpha,167,2
6,172,58417.3000503995,alpha,167,2
7,173,60653.65927464893,alpha,167,2
8,174,63006.33034836012,alpha,167,2
9,175,65475.2554996995,alpha,167,2
10,176,68065.21847559948,alpha,167,2
11,177,70780.30934404343,alpha,167,2
12,178,73624.35870921024,alpha,167,2
13,179,76601.62814211543,alpha,167,2
14,180,79716.6067437547,alpha,167,2
15,181,82973.98360595456,alpha,167,2
16,182,86378.68374753278,alpha,167,2
17,183,89935.87380078726,alpha,167,2
18,184,93650.96617571893,alpha,167,2
19,185,97529.62774642964,alpha,167,2
20,186,101577.78842153144,alpha,167,2
21,187,105801.64981976512,alpha,167,2
1,167,48756.0363060236,alpha,167,3
2,168,51027.46736108884,alpha,167,3
3,169,51188.796891734004,alpha,167,3
4,170,54007.743215203285,alpha,167,3
5,171,55632.61539205164,alpha,167,3
6,172,57874.54205709696,alpha,167,3
7,173,60153.16572962701,alpha,167,3
8,174,62452.55256860703,alpha,167,3
9,175,64897.75994349271,alpha,167,3
10,176,67483.27282378823,alpha,167,3
11,177,70171.32318280637,alpha,167,3
12,178,73000.23813504726,alpha,167,3
13,179,75947.09489697963,alpha,167,3
14,180,79033.73813949525,alpha,167,3
15,181,82260.07919422537,alpha,167,3
16,182,85631.98719727248,alpha,167,3
17,183,89153.09545592219,alpha,167,3
18,184,92829.69857364148,alpha,167,3
19,185,96667.11458674818,alpha,167,3
20,186,100671.80879992247,alpha,167,3
21,187,104849.60408458114,alpha,167,3
1,174,62391.575247782166,alpha,174,1
2,175,63948.53368839194,alpha,174,1
3,176,66165.53229018999,alpha,174,1
4,177,68248.91761728254,alpha,174,1
5,178,70548.76854177595,alpha,174,1
6,179,72921.22794342654,alpha,174,1
7,180,75436.46498157797,alpha,174,1
8,181,78072.38834909663,alpha,174,1
9,182,80847.19587303344,alpha,174,1
10,183,83762.03301332933,alpha,174,1
11,184,86825.8225521795,alpha,174,1
12,185,90044.53741244595,alpha,174,1
13,186,93425.86059994364,alpha,174,1
14,187,96977.18751458981,alpha,174,1
15,188,100706.51000138221,alpha,174,1
16,189,104622.05424267586,alpha,174,1
17,190,108732.45877696257,alpha,174,1
18,191,113046.71971011747,alpha,174,1
19,192,117574.23762729895,alpha,174,1
20,193,122324.8214963994,alpha,174,1
21,194,127308.71222547597,alpha,174,1
1,174,62985.90689237742,alpha,174,2
2,175,65121.28700637573,alpha,174,2
3,176,67606.20881025249,alpha,174,2
4,177,70179.40791902988,alpha,174,2
5,178,72910.66975245142,alpha,174,2
6,179,75767.30901463894,alpha,174,2
7,180,78768.66499288351,alpha,174,2
8,181,81918.1969104085,alpha,174,2
9,182,85221.81757598749,alpha,174,2
10,183,88685.77127875487,alpha,174,2
11,184,92316.81045003323,alpha,174,2
12,185,96121.92618335149,alpha,174,2
13,186,100108.50815531559,alpha,174,2
14,187,104284.3330784351,alpha,174,2
15,188,108657.57454568503,alpha,174,2
16,189,113236.81820851943,alpha,174,2
17,190,118031.07810711599,alpha,174,2
18,191,123049.81272773276,alpha,174,2
19,192,128302.94243264798,alpha,174,2
20,193,133800.8679607261,alpha,174,2
21,194,139554.48996458662,alpha,174,2
1,174,60162.310030542314,alpha,174,3
2,175,63458.27664595097,alpha,174,3
3,176,66006.420984976,alpha,174,3
4,177,69008.09295658022,alpha,174,3
5,178,72146.17090165615,alpha,174,3
6,179,75282.57114832103,alpha,174,3
7,180,78747.48676478118,alpha,174,3
8,181,82276.03549206257,alpha,174,3
9,182,85911.35300758481,alpha,174,3
10,183,89712.66594839096,alpha,174,3
11,184,93644.42212769389,alpha,174,3
12,185,97754.12092334777,alpha,174,3
13,186,102037.4172904864,alpha,174,3
14,187,106500.04180376977,alpha,174,3
15,188,111162.21712806076,alpha,174,3
16,189,116030.76512794942,alpha,174,3
17,190,121118.90633981675,alpha,174,3
18,191,126438.43389933556,alpha,174,3
19,192,131999.77716148645,alpha,174,3
20,193,137815.9516291842,alpha,174,3
21,194,143899.07924366742,alpha,174,3
1,181,61026.93940647703,alpha,181,1
2,182,62190.30569112806,alpha,181,1
3,183,63008.67399719786,alpha,181,1
4,184,63990.96749348042,alpha,181,1
5,185,64954.24078101862,alpha,181,1
6,186,65965.94138252457,alpha,181,1
7,187,67003.62433738621,alpha,181,1
8,188,68077.16911228732,alpha,181,1
9,189,69184.93779367971,alpha,181,1
10,190,70329.5027113005,alpha,181,1
11,191,71512.00910013846,alpha,181,1
12,192,72734.20034122048,alpha,181,1
13,193,73997.69522007937,alpha,181,1
14,194,75304.25087628298,alpha,181,1
15,195,76655.67239878347,alpha,181,1
16,196,78053.84931108178,alpha,181,1
17,197,79500.74671742445,alpha,181,1
18,198,80998.41288548836,alpha,181,1
19,199,82548.98111762376,alpha,181,1
20,200,84154.67386145063,alpha,181,1
21,201,85817.80621626964,alpha,181,1
1,181,64681.63397619547,alpha,181,2
2,182,69843.71504830476,alpha,181,2
3,183,73897.12465308921,alpha,181,2
4,184,78361.9781593132,alpha,181,2
5,185,82710.12821486639,alpha,181,2
6,186,87180.73624882754,alpha,181,2
7,187,91676.10185812449,alpha,181,2
8,188,96278.95882728067,alpha,181,2
9,189,100976.66975928238,alpha,181,2
10,190,105799.94317872985,alpha,181,2
11,191,110757.32239789714,alpha,181,2
12,192,115866.88258020475,alpha,181,2
13,193,121140.91898722167,alpha,181,2
14,194,126593.69560715405,alpha,181,2
15,195,132237.87063525862,alpha,181,2
16,196,138086.4076288488,alpha,181,2
17,197,144151.79824318562,alpha,181,2
18,198,150446.57878223585,alpha,181,2
19,199,156983.2006659346,alpha,181,2
20,200,163774.20327366015,alpha,181,2
21,201,170832.22869822255,alpha,181,2
1,181,66665.24530984461,alpha,181,3
2,182,72995.97338540107,alpha,181,3
3,183,79456.33873017877,alpha,181,3
4,184,84257.60831926018,alpha,181,3
5,185,89230.15103118867,alpha,181,3
6,186,94172.19246729463,alpha,181,3
7,187,99440.483587794,alpha,181,3
8,188,104685.20628838986,alpha,181,3
9,189,110028.58702806383,alpha,181,3
10,190,115474.52891977876,alpha,181,3
11,191,121128.26853635162,alpha,181,3
12,192,126981.26294126362,alpha,181,3
13,193,133051.8301698789,alpha,181,3
14,194,139341.46369508654,alpha,181,3
15,195,145874.52557674795,alpha,181,3
16,196,152666.1915775761,alpha,181,3
17,197,159733.3604932949,alpha,181,3
18,198,167088.19518133253,alpha,181,3
19,199,174745.35163832456,alpha,181,3
20,200,182719.32931556553,alpha,181,3
21,201,191025.64597492665,alpha,181,3
1,188,58554.45339313592,alpha,188,1
2,189,58975.719123014205,alpha,188,1
3,190,58863.3382452581,alpha,188,1
4,191,58853.01390760544,alpha,188,1
5,192,58780.833704637866,alpha,188,1
6,193,58686.47132228576,alpha,188,1
7,194,58558.193150536266,alpha,188,1
8,195,58397.12335030548,alpha,188,1
9,196,58201.08462448597,alpha,188,1
10,197,57968.655089760054,alpha,188,1
11,198,57698.14659229458,alpha,188,1
12,199,57387.8584569714,alpha,188,1
13,200,57036.01081187283,alpha,188,1
14,201,56640.75827703401,alpha,188,1
15,202,56200.18335859881,alpha,188,1
16,203,55712.29482385955,alpha,188,1
17,204,55175.024705261276,alpha,188,1
18,205,54586.22552422076,alpha,188,1
19,206,53943.667330698845,alpha,188,1
20,207,53245.03465530465,alpha,188,1
21,208,52487.923344757306,alpha,188,1
1,188,64544.112362367916,alpha,188,2
2,189,68543.95171969163,alpha,188,2
3,190,72575.62676486676,alpha,188,2
4,191,76706.94561326702,alpha,188,2
5,192,80960.72389277339,alpha,188,2
6,193,85309.72625445062,alpha,188,2
7,194,89759.56051486463,alpha,188,2
8,195,94326.35844256869,alpha,188,2
9,196,99016.38399031712,alpha,188,2
10,197,103835.32737102476,alpha,188,2
11,198,108790.62702172215,alpha,188,2
12,199,113889.4079750859,alpha,188,2
13,200,119138.45058897417,alpha,188,2
14,201,124544.57613462023,alpha,188,2
15,202,130114.62306269957,alpha,188,2
16,203,135855.41491901292,alpha,188,2
17,204,141773.7953092024,alpha,188,2
18,205,147876.6533063741,alpha,188,2
19,206,154170.93818020774,alpha,188,2
20,207,160663.67619205662,alpha,188,2
21,208,167361.987967917,alpha,188,2
1,188,63741.58308777958,alpha,188,3
2,189,68590.37203454971,alpha,188,3
3,190,74883.41572672874,alpha,188,3
4,191,79288.28929193318,alpha,188,3
5,192,83482.79317639768,alpha,188,3
6,193,88025.88486971706,alpha,188,3
7,194,92794.30996881425,alpha,188,3
8,195,97640.01768580079,alpha,188,3
9,196,102577.04311065376,alpha,188,3
10,197,107631.68133848906,alpha,188,3
11,198,112846.51059789956,alpha,188,3
12,199,118228.77200512588,alpha,188,3
13,200,123778.54453140497,alpha,188,3
14,201,129501.17797544599,alpha,188,3
15,202,135406.67009682953,alpha,188,3
16,203,141503.99357143044,alpha,188,3
17,204,147800.9617753476,alpha,188,3
18,205,154304.92496062815,alpha,188,3
19,206,161023.57726174593,alpha,188,3
20,207,167964.90612758696,alpha,188,3
21,208,175137.0130663365,alpha,188,3
1,195,40397.44528523687,alpha,195,1
2,196,38474.87093165352,alpha,195,1
3,197,36501.08383006722,alpha,195,1
4,198,34404.63296077774,alpha,195,1
5,199,32191.14903514285,alpha,195,1
6,200,29855.06595400245,alpha,195,1
7,201,27392.391915587934,alpha,195,1
8,202,24798.758165520616,alpha,195,1
9,203,22069.70735397748,alpha,195,1
10,204,19200.646118633264,alpha,195,1
11,205,16186.848145863925,alpha,195,1
12,206,13023.449534027306,alpha,195,1
13,207,9705.445205413715,alpha,195,1
14,208,6227.685047965504,alpha,195,1
15,209,2584.8699822922645,alpha,195,1
16,210,-1228.45207840082,alpha,195,1
17,211,-5217.890373640577,alpha,195,1
18,212,-9389.2155496626,alpha,195,1
19,213,-13748.36402472391,alpha,195,1
20,214,-18301.442468625544,alpha,195,1
21,215,-23054.73239937424,alpha,195,1
1,195,42083.29672998664,alpha,195,2
2,196,41538.781451251474,alpha,195,2
3,197,40790.28034028862,alpha,195,2
4,198,40127.94193091849,alpha,195,2
5,199,39534.42460674452,alpha,195,2
6,200,39005.972378442675,alpha,195,2
7,201,38551.532960234705,alpha,195,2
8,202,38183.5137461604,alpha,195,2
9,203,37914.180881557026,alpha,195,2
10,204,37755.682898461586,alpha,195,2
11,205,37720.83581235053,alpha,195,2
12,206,37823.11531528761,alpha,195,2
13,207,38076.537001891615,alpha,195,2
14,208,38495.64990616255,alpha,195,2
15,209,39095.536740706215,alpha,195,2
16,210,39891.7968880751,alpha,195,2
17,211,40900.52555989195,alpha,195,2
18,212,42138.291305195075,alpha,195,2
19,213,43622.11013031655,alpha,195,2
20,214,45369.41583563565,alpha,195,2
21,215,47398.026589892426,alpha,195,2
1,195,40758.62517468631,alpha,195,3
2,196,38991.79814693332,alpha,195,3
3,197,37041.14377889037,alpha,195,3
4,198,34905.82569359988,alpha,195,3
5,199,32655.92411635071,alpha,195,3
6,200,30267.17317698896,alpha,195,3
7,201,27811.409575626254,alpha,195,3
8,202,25295.013596519828,alpha,195,3
9,203,22704.744401670992,alpha,195,3
10,204,20029.82471408695,alpha,195,3
11,205,17279.000044614077,alpha,195,3
12,206,14465.05417598784,alpha,195,3
13,207,11598.505934476852,alpha,195,3
14,208,8687.539907962084,alpha,195,3
15,209,5741.606546938419,alpha,195,3
16,210,2772.3486090153456,alpha,195,3
17,211,-206.86184027045965,alpha,195,3
18,212,-3181.563907586038,alpha,195,3
19,213,-6136.210786350071,alpha,195,3
20,214,-9053.94596543163,alpha,195,3
21,215,-11916.437707565725,alpha,195,3
1,202,51309.98475206949,alpha,202,1
2,203,50381.63569343119,alpha,202,1
3,204,49525.18611259237,alpha,202,1
4,205,48585.138089395274,alpha,202,1
5,206,47593.965102958384,alpha,202,1
6,207,46542.403079402466,alpha,202,1
7,208,45430.29113466909,alpha,202,1
8,209,44255.42851618548,alpha,202,1
9,210,43016.00363760245,alpha,202,1
10,211,41710.064425062126,alpha,202,1
11,212,40335.63220615572,alpha,202,1
12,213,38890.67574745735,alpha,202,1
13,214,37373.115637949246,alpha,202,1
14,215,35780.82205993898,alpha,202,1
15,216,34111.61397044597,alpha,202,1
16,217,32363.257951101616,alpha,202,1
17,218,30533.467104208332,alpha,202,1
18,219,28619.899912534434,alpha,202,1
19,220,26620.159080270023,alpha,202,1
20,221,24531.790350890155,alpha,202,1
21,222,22352.281302369698,alpha,202,1
1,202,54441.23307932296,alpha,202,2
2,203,55687.504015962884,alpha,202,2
3,204,56858.69240670372,alpha,202,2
4,205,58120.53716246382,alpha,202,2
5,206,59346.240002856706,alpha,202,2
6,207,60553.97724914539,alpha,202,2
7,208,61752.60283133719,alpha,202,2
8,209,62942.78948012064,alpha,202,2
9,210,64127.179109802586,alpha,202,2
10,211,65308.349454201176,alpha,202,2
11,212,66488.54299660446,alpha,202,2
12,213,67669.87449253176,alpha,202,2
13,214,68854.32615778566,alpha,202,2
14,215,70043.74977188342,alpha,202,2
15,216,71239.88056372531,alpha,202,2
16,217,72444.34728507831,alpha,202,2
17,218,73658.68117326993,alpha,202,2
18,219,74884.32442949997,alpha,202,2
19,220,76122.63799245475,alpha,202,2
20,221,77374.90867713705,alpha,202,2
21,222,78642.35574590327,alpha,202,2
1,202,54007.61272698641,alpha,202,3
2,203,56258.19435200002,alpha,202,3
3,204,56808.84780821949,alpha,202,3
4,205,57129.49201582093,alpha,202,3
5,206,57744.864149662666,alpha,202,3
6,207,58639.10566688795,alpha,202,3
7,208,59493.903260962106,alpha,202,3
8,209,60300.16480794735,alpha,202,3
9,210,61095.22300731577,alpha,202,3
10,211,61931.331173739396,alpha,202,3
11,212,62795.69224794954,alpha,202,3
12,213,63679.61718219239,alpha,202,3
13,214,64577.17217873875,alpha,202,3
14,215,65493.80053364858,alpha,202,3
15,216,66431.7046124246,alpha,202,3
16,217,67392.03904093988,alpha,202,3
17,218,68374.28252898902,alpha,202,3
18,219,69378.93968921714,alpha,202,3
19,220,70406.69508770853,alpha,202,3
20,221,71458.41430239007,alpha,202,3
21,222,72534.7045137696,alpha,202,3
1,209,35022.50061243304,alpha,209,1
2,210,33391.13861294003,alpha,209,1
3,211,31363.945448483544,alpha,209,1
