steps,forecast_index,predicted_mean,strain,train_idx,hyp
11,163,26751.433802554227,alpha,153,1
12,164,26573.84096263888,alpha,153,1
13,165,26390.547394446094,alpha,153,1
14,166,26199.527088683306,alpha,153,1
15,167,25999.19371772509,alpha,153,1
16,168,25788.321980984594,alpha,153,1
17,169,25565.98127194837,alpha,153,1
18,170,25331.479852370954,alpha,153,1
19,171,25084.317976032613,alpha,153,1
20,172,24824.14862592328,alpha,153,1
21,173,24550.74471953079,alpha,153,1
1,153,30090.93422305584,alpha,153,2
2,154,30277.96231178008,alpha,153,2
3,155,30097.56918580644,alpha,153,2
4,156,30090.434547280893,alpha,153,2
5,157,30120.73425601609,alpha,153,2
6,158,30143.714127030224,alpha,153,2
7,159,30134.943107489496,alpha,153,2
8,160,30106.861061099917,alpha,153,2
9,161,30069.287893062457,alpha,153,2
10,162,30025.661036465317,alpha,153,2
11,163,29975.775821201503,alpha,153,2
12,164,29919.376535153016,alpha,153,2
13,165,29856.81517411396,alpha,153,2
14,166,29788.65474022366,alpha,153,2
15,167,29715.33384342864,alpha,153,2
16,168,29637.135811841115,alpha,153,2
17,169,29554.26458504796,alpha,153,2
18,170,29466.896186588332,alpha,153,2
19,171,29375.190408926457,alpha,153,2
20,172,29279.288488131016,alpha,153,2
21,173,29179.312383688986,alpha,153,2
1,153,30943.87181338854,alpha,153,3
2,154,32057.53572743945,alpha,153,3
3,155,32165.058429829776,alpha,153,3
4,156,32500.62503263168,alpha,153,3
5,157,31215.941189549863,alpha,153,3
6,158,31276.222773145884,alpha,153,3
7,159,31672.861147759482,alpha,153,3
8,160,31896.958207497373,alpha,153,3
9,161,31825.3338148389,alpha,153,3
10,162,31640.969791132957,alpha,153,3
11,163,31047.64597255923,alpha,153,3
12,164,30538.591503780335,alpha,153,3
13,165,30214.647631527856,alpha,153,3
14,166,29924.633480681106,alpha,153,3
15,167,29545.610635254532,alpha,153,3
16,168,29066.773604696617,alpha,153,3
17,169,28442.76507298462,alpha,153,3
18,170,27763.131653677672,alpha,153,3
19,171,27111.37786733918,alpha,153,3
20,172,26483.92394106649,alpha,153,3
21,173,25834.374200575054,alpha,153,3
1,160,42581.426794653795,alpha,160,1
2,161,43497.26591626233,alpha,160,1
3,162,44505.81994021915,alpha,160,1
4,163,45579.96549269592,alpha,160,1
5,164,46719.03245798835,alpha,160,1
6,165,47920.905575808094,alpha,160,1
7,166,49184.50042091206,alpha,160,1
8,167,50509.40069370634,alpha,160,1
9,168,51895.78481926564,alpha,160,1
10,169,53344.34348870776,alpha,160,1
11,170,54856.213422492656,alpha,160,1
12,171,56432.92256701252,alpha,160,1
13,172,58076.34515223916,alpha,160,1
14,173,59788.66505599774,alpha,160,1
15,174,61572.34618944132,alpha,160,1
16,175,63430.10882110946,alpha,160,1
17,176,65364.91093017731,alpha,160,1
18,177,67379.93382531626,alpha,160,1
19,178,69478.57138853645,alpha,160,1
