steps,forecast_index,predicted_mean,strain,train_idx,hyp
10,148,19354.699452824767,alpha,139,1
11,149,21356.475509278265,alpha,139,1
12,150,23825.33001559235,alpha,139,1
13,151,26800.547381678145,alpha,139,1
14,152,30321.145376377513,alpha,139,1
15,153,34425.68770637189,alpha,139,1
16,154,39152.114926846494,alpha,139,1
17,155,44537.59458532935,alpha,139,1
18,156,50618.3920890626,alpha,139,1
19,157,57429.763748497324,alpha,139,1
20,158,65005.8732570507,alpha,139,1
21,159,73379.73256522848,alpha,139,1
1,139,23263.324522529496,alpha,139,2
2,140,26793.55724476464,alpha,139,2
3,141,29226.220679164166,alpha,139,2
4,142,29531.88533316087,alpha,139,2
5,143,28671.88415474468,alpha,139,2
6,144,28186.36796591524,alpha,139,2
7,145,30100.5610696082,alpha,139,2
8,146,34218.75920720678,alpha,139,2
9,147,39026.235332920216,alpha,139,2
10,148,43023.12805384118,alpha,139,2
11,149,45727.65681772772,alpha,139,2
12,150,47760.8963205507,alpha,139,2
13,151,50374.71429034835,alpha,139,2
14,152,54530.8222391773,alpha,139,2
15,153,60260.352826710325,alpha,139,2
16,154,66770.21945120255,alpha,139,2
17,155,73127.00997332297,alpha,139,2
18,156,78930.28027048567,alpha,139,2
19,157,84526.77285953425,alpha,139,2
20,158,90688.40495580668,alpha,139,2
21,159,98040.08756886376,alpha,139,2
1,139,23968.757887356216,alpha,139,3
2,140,28046.310607001535,alpha,139,3
3,141,30085.824374862015,alpha,139,3
4,142,29985.255818822887,alpha,139,3
5,143,28933.1481843777,alpha,139,3
6,144,28401.61563120922,alpha,139,3
7,145,30428.01488377177,alpha,139,3
8,146,34946.080724369735,alpha,139,3
9,147,40066.5491265282,alpha,139,3
10,148,43860.21996906982,alpha,139,3
11,149,45868.66268476937,alpha,139,3
12,150,47112.052543495665,alpha,139,3
13,151,49201.06947987212,alpha,139,3
14,152,53205.573409445235,alpha,139,3
15,153,58972.84865125234,alpha,139,3
16,154,65337.124181826715,alpha,139,3
17,155,71057.68637294287,alpha,139,3
18,156,75732.99132639694,alpha,139,3
19,157,80012.44366313505,alpha,139,3
20,158,85031.79799136159,alpha,139,3
21,159,91567.42297856987,alpha,139,3
1,146,21077.662642731022,alpha,146,1
2,147,21892.610892464054,alpha,146,1
3,148,22859.63403162678,alpha,146,1
4,149,24164.95113842776,alpha,146,1
5,150,25805.501102992886,alpha,146,1
6,151,27826.854742255106,alpha,146,1
7,152,30266.271656090274,alpha,146,1
8,153,33164.76594311087,alpha,146,1
9,154,36563.78940264795,alpha,146,1
10,155,40505.665486103884,alpha,146,1
11,156,45033.254069826406,alpha,146,1
12,157,50189.83876213998,alpha,146,1
13,158,56018.989646522976,alpha,146,1
14,159,62564.45163842875,alpha,146,1
15,160,69870.04529821218,alpha,146,1
16,161,77979.5835261067,alpha,146,1
17,162,86936.80446172963,alpha,146,1
18,163,96785.32177619594,alpha,146,1
19,164,107568.59325049733,alpha,146,1
20,165,119329.90839370717,alpha,146,1
21,166,132112.39562518228,alpha,146,1
1,146,22820.755229487782,alpha,146,2
2,147,26390.78233704134,alpha,146,2
3,148,29751.38322756556,alpha,146,2
4,149,31700.508873475017,alpha,146,2
5,150,32142.327408893732,alpha,146,2
6,151,32831.29052374093,alpha,146,2
7,152,34932.50633463706,alpha,146,2
8,153,38660.054049286526,alpha,146,2
9,154,43415.85711008799,alpha,146,2
10,155,48276.65001340653,alpha,146,2
11,156,52600.59550058027,alpha,146,2
12,157,56498.71865831851,alpha,146,2
13,158,60667.8516377199,alpha,146,2
14,159,65818.27728403569,alpha,146,2
15,160,72204.27168902964,alpha,146,2
16,161,79548.7655826176,alpha,146,2
17,162,87325.71300793928,alpha,146,2
18,163,95166.27622207324,alpha,146,2
19,164,103101.56695436523,alpha,146,2
20,165,111496.50555024738,alpha,146,2
21,166,120765.67842363636,alpha,146,2
1,146,23675.974345630966,alpha,146,3
2,147,26945.48657225736,alpha,146,3
3,148,30535.433899232885,alpha,146,3
4,149,32691.17679690197,alpha,146,3
5,150,32683.192803292768,alpha,146,3
6,151,32907.30048923171,alpha,146,3
7,152,34951.323732290184,alpha,146,3
8,153,38820.071631314466,alpha,146,3
9,154,43669.5069886432,alpha,146,3
10,155,48392.757298391545,alpha,146,3
11,156,52188.205303094466,alpha,146,3
12,157,55216.44892138417,alpha,146,3
13,158,58462.361262160935,alpha,146,3
14,159,62893.699846216594,alpha,146,3
15,160,68763.97495777917,alpha,146,3
16,161,75556.90259640722,alpha,146,3
17,162,82458.1155443351,alpha,146,3
18,163,88962.63962356339,alpha,146,3
19,164,95203.4102181982,alpha,146,3
20,165,101797.01573912625,alpha,146,3
21,166,109361.80299498083,alpha,146,3
1,153,31225.83184171482,alpha,153,1
2,154,33488.716683819905,alpha,153,1
3,155,36024.27407905992,alpha,153,1
4,156,39067.397586956264,alpha,153,1
5,157,42642.82394686948,alpha,153,1
6,158,46823.20501106099,alpha,153,1
7,159,51675.4719112248,alpha,153,1
8,160,57272.92456176789,alpha,153,1
9,161,63693.079648559986,alpha,153,1
10,162,71018.46628465303,alpha,153,1
11,163,79336.77851188043,alpha,153,1
12,164,88741.1797408814,alpha,153,1
