steps,forecast_index,predicted_mean,strain,train_idx,hyp
12,150,-5545.630689124817,alpha,139,2
13,151,-5754.507292301332,alpha,139,2
14,152,-5958.871736008283,alpha,139,2
15,153,-6158.1217941588875,alpha,139,2
16,154,-6356.219885347471,alpha,139,2
17,155,-6553.8844831730075,alpha,139,2
18,156,-6749.2665609774795,alpha,139,2
19,157,-6943.77156152088,alpha,139,2
20,158,-7138.4458157951085,alpha,139,2
21,159,-7332.480985496075,alpha,139,2
1,139,-6352.305439945685,alpha,139,3
2,140,196.18377045831585,alpha,139,3
3,141,-305.85812328753127,alpha,139,3
4,142,-2762.0309310499406,alpha,139,3
5,143,-2321.7261406210127,alpha,139,3
6,144,-37.271094181568515,alpha,139,3
7,145,-1748.7614377361833,alpha,139,3
8,146,-1756.8778124454293,alpha,139,3
9,147,-1210.2058169601205,alpha,139,3
10,148,-1216.4212990007472,alpha,139,3
11,149,-1996.373846191169,alpha,139,3
12,150,-1686.3451853908928,alpha,139,3
13,151,-1831.4470868991148,alpha,139,3
14,152,-2132.890356777317,alpha,139,3
15,153,-2327.277929922795,alpha,139,3
16,154,-2310.2622665281433,alpha,139,3
17,155,-2559.9745504225357,alpha,139,3
18,156,-2698.842561067552,alpha,139,3
19,157,-2796.654656529913,alpha,139,3
20,158,-2893.700298037723,alpha,139,3
21,159,-3058.402646315937,alpha,139,3
1,146,20493.67681456376,alpha,146,1
2,147,20473.130346675483,alpha,146,1
3,148,20441.55561755396,alpha,146,1
4,149,20458.77037208499,alpha,146,1
5,150,20510.17554991722,alpha,146,1
6,151,20593.381094032127,alpha,146,1
7,152,20705.374260121363,alpha,146,1
8,153,20843.683912705797,alpha,146,1
9,154,21005.92126516466,alpha,146,1
10,155,21189.673189083016,alpha,146,1
11,156,21392.440779268567,alpha,146,1
12,157,21611.6319628907,alpha,146,1
13,158,21844.584031745268,alpha,146,1
14,159,22088.603071651523,alpha,146,1
15,160,22341.010814142806,alpha,146,1
16,161,22599.19264314569,alpha,146,1
17,162,22860.64271561286,alpha,146,1
18,163,23123.003744050624,alpha,146,1
19,164,23384.100099390056,alpha,146,1
20,165,23641.96365960412,alpha,146,1
21,166,23894.852351028734,alpha,146,1
1,146,-1027.8047634776285,alpha,146,2
2,147,-396.29538136240444,alpha,146,2
3,148,531.38308138297,alpha,146,2
4,149,-210.93242225777794,alpha,146,2
5,150,-16.39447219223257,alpha,146,2
6,151,209.09668198871623,alpha,146,2
7,152,68.34249107342657,alpha,146,2
8,153,144.53623637306555,alpha,146,2
9,154,224.1729816496063,alpha,146,2
10,155,218.75195000080384,alpha,146,2
11,156,254.54515154731962,alpha,146,2
12,157,291.71681932290085,alpha,146,2
13,158,309.62451458334544,alpha,146,2
14,159,328.017360058373,alpha,146,2
15,160,346.9322958860903,alpha,146,2
16,161,359.0818617119894,alpha,146,2
17,162,366.5674309438382,alpha,146,2
18,163,372.21674786009316,alpha,146,2
19,164,374.17633147765264,alpha,146,2
20,165,372.04691993545475,alpha,146,2
21,166,367.4659771519373,alpha,146,2
1,146,-1317.5310704536823,alpha,146,3
2,147,908.0846056734808,alpha,146,3
3,148,3106.833642867772,alpha,146,3
4,149,3586.691951861071,alpha,146,3
5,150,610.9679939288308,alpha,146,3
6,151,3274.482365307056,alpha,146,3
7,152,2805.6999284366993,alpha,146,3
8,153,2608.6933146508636,alpha,146,3
9,154,2460.813477615334,alpha,146,3
10,155,3351.505539314392,alpha,146,3
11,156,2823.3980319364136,alpha,146,3
12,157,3085.644869106347,alpha,146,3
13,158,3212.7101935677674,alpha,146,3
14,159,3387.0610660406355,alpha,146,3
15,160,3301.813789734527,alpha,146,3
16,161,3562.823245434288,alpha,146,3
17,162,3610.65521794864,alpha,146,3
18,163,3723.387726354048,alpha,146,3
19,164,3810.379937143466,alpha,146,3
20,165,3966.7096626363864,alpha,146,3
21,166,4030.312699114519,alpha,146,3
1,153,29882.11505627448,alpha,153,1
2,154,30305.717994989493,alpha,153,1
3,155,30794.13348113512,alpha,153,1
4,156,31395.05622132046,alpha,153,1
5,157,32082.200268752204,alpha,153,1
6,158,32840.70670491045,alpha,153,1
7,159,33657.31067940652,alpha,153,1
8,160,34521.225682747325,alpha,153,1
9,161,35423.5605788657,alpha,153,1
10,162,36356.9511705623,alpha,153,1
11,163,37315.23557325739,alpha,153,1
12,164,38293.20173241844,alpha,153,1
13,165,39286.39716109226,alpha,153,1
14,166,40290.9903732477,alpha,153,1
15,167,41303.67236661349,alpha,153,1
16,168,42321.58756312559,alpha,153,1
17,169,43342.28531349357,alpha,153,1
18,170,44363.68493721708,alpha,153,1
19,171,45384.04901178243,alpha,153,1
20,172,46401.96112226229,alpha,153,1
21,173,47416.30549972131,alpha,153,1
1,153,-1243.373101428111,alpha,153,2
2,154,-948.3007587272878,alpha,153,2
3,155,901.6262437028454,alpha,153,2
4,156,-24.232430689582543,alpha,153,2
5,157,135.5349555417597,alpha,153,2
6,158,780.6547546583497,alpha,153,2
7,159,439.092649252314,alpha,153,2
8,160,618.2748964764723,alpha,153,2
9,161,769.1380986935619,alpha,153,2
10,162,702.1447410803157,alpha,153,2
11,163,760.5986318815776,alpha,153,2
12,164,805.7159441145741,alpha,153,2
13,165,787.6781637388594,alpha,153,2
14,166,801.306984473078,alpha,153,2
15,167,807.7697485593562,alpha,153,2
16,168,795.9129640875071,alpha,153,2
17,169,789.7566429302897,alpha,153,2
18,170,780.5518920565555,alpha,153,2
19,171,765.2215398881708,alpha,153,2
20,172,749.8708479921952,alpha,153,2
21,173,732.9201864735951,alpha,153,2
1,153,-7786.566025667431,alpha,153,3
2,154,-922.7435765162263,alpha,153,3
3,155,-1659.3263818983069,alpha,153,3
4,156,-1530.2074870992328,alpha,153,3
5,157,-6277.753100144673,alpha,153,3
6,158,-2598.2189471510137,alpha,153,3
7,159,-5084.204103055517,alpha,153,3
8,160,-5383.120052907978,alpha,153,3
9,161,-6025.576680897078,alpha,153,3
10,162,-5360.52731674493,alpha,153,3
11,163,-6845.844870768036,alpha,153,3
12,164,-6514.128402808252,alpha,153,3
13,165,-6875.315583905314,alpha,153,3
14,166,-7078.469513706223,alpha,153,3
15,167,-7578.368107874896,alpha,153,3
16,168,-7499.371180110065,alpha,153,3
17,169,-7907.930823032919,alpha,153,3
18,170,-8130.991583152005,alpha,153,3
19,171,-8387.109477111182,alpha,153,3
20,172,-8552.627326317226,alpha,153,3
21,173,-8897.34863208465,alpha,153,3
1,160,43795.07506805144,alpha,160,1
2,161,45364.34092568315,alpha,160,1
3,162,47021.16071329903,alpha,160,1
4,163,48679.829021933365,alpha,160,1
5,164,50372.31133959693,alpha,160,1
6,165,52101.68001043728,alpha,160,1
7,166,53871.07023652375,alpha,160,1
8,167,55681.40614300967,alpha,160,1
9,168,57532.772296785886,alpha,160,1
10,169,59424.64533730676,alpha,160,1
11,170,61356.08114413543,alpha,160,1
12,171,63325.81860292225,alpha,160,1
13,172,65332.360217916896,alpha,160,1
14,173,67374.04019426482,alpha,160,1
15,174,69449.085145857,alpha,160,1
16,175,71555.66848218742,alpha,160,1
17,176,73691.95856482227,alpha,160,1
18,177,75856.16051906615,alpha,160,1
19,178,78046.55167919782,alpha,160,1
20,179,80261.51079197129,alpha,160,1
21,180,82499.54123438205,alpha,160,1
1,160,-7332.4809675576635,alpha,160,2
2,161,-5481.539603856299,alpha,160,2
3,162,-7548.624161591179,alpha,160,2
4,163,-10409.37822892458,alpha,160,2
5,164,-10249.249814801864,alpha,160,2
6,165,-12091.544561453211,alpha,160,2
7,166,-13751.827239565819,alpha,160,2
8,167,-14494.304909070846,alpha,160,2
9,168,-15980.236056426567,alpha,160,2
10,169,-17322.956598121535,alpha,160,2
11,170,-18340.450594533482,alpha,160,2
12,171,-19635.100298985075,alpha,160,2
13,172,-20840.08540097443,alpha,160,2
14,173,-21925.803289511052,alpha,160,2
15,174,-23104.50848999403,alpha,160,2
16,175,-24233.66903166887,alpha,160,2
17,176,-25314.633981149364,alpha,160,2
18,177,-26421.76923553584,alpha,160,2
19,178,-27502.032611539922,alpha,160,2
20,179,-28560.578739593868,alpha,160,2
21,180,-29623.726961552125,alpha,160,2
1,160,-10001.893524118432,alpha,160,3
2,161,-7912.854794063996,alpha,160,3
3,162,-3885.6626641910498,alpha,160,3
4,163,-15129.797020342192,alpha,160,3
5,164,-12959.57770776645,alpha,160,3
6,165,-13029.458728402475,alpha,160,3
7,166,-17219.01184761454,alpha,160,3
8,167,-20182.01216564112,alpha,160,3
9,168,-19209.414320509684,alpha,160,3
10,169,-22958.975270360075,alpha,160,3
11,170,-25460.310157444976,alpha,160,3
12,171,-26317.449079933052,alpha,160,3
13,172,-28556.660833667454,alpha,160,3
14,173,-31453.004133215978,alpha,160,3
15,174,-32769.31566632863,alpha,160,3
16,175,-34801.09226041104,alpha,160,3
17,176,-37329.38174169834,alpha,160,3
18,177,-39208.52919872913,alpha,160,3
19,178,-41008.74121152995,alpha,160,3
20,179,-43358.788100500016,alpha,160,3
21,180,-45361.773337931096,alpha,160,3
1,167,47142.988930002495,alpha,167,1
2,168,47494.33149344623,alpha,167,1
3,169,48748.90656215077,alpha,167,1
4,170,49897.16549091276,alpha,167,1
5,171,51161.77804838549,alpha,167,1
6,172,52473.64974883912,alpha,167,1
7,173,53838.370270281,alpha,167,1
8,174,55246.61625957055,alpha,167,1
9,175,56694.939934886286,alpha,167,1
10,176,58180.13051282239,alpha,167,1
11,177,59700.12461795139,alpha,167,1
12,178,61253.46068366195,alpha,167,1
13,179,62839.17587115253,alpha,167,1
14,180,64456.66142961534,alpha,167,1
15,181,66105.57443141285,alpha,167,1
16,182,67785.76859942611,alpha,167,1
17,183,69497.24358371463,alpha,167,1
18,184,71240.10613261534,alpha,167,1
19,185,73014.54013398947,alpha,167,1
20,186,74820.78312478526,alpha,167,1
21,187,76659.10772914274,alpha,167,1
1,167,-5508.713924635489,alpha,167,2
2,168,-5557.373628167952,alpha,167,2
3,169,-12255.574281610814,alpha,167,2
4,170,-11637.202159931086,alpha,167,2
5,171,-13714.598498783183,alpha,167,2
6,172,-17473.109378405217,alpha,167,2
7,173,-18701.39962405996,alpha,167,2
8,174,-21355.886991762207,alpha,167,2
9,175,-24299.493507524312,alpha,167,2
10,176,-26537.930595429403,alpha,167,2
11,177,-29399.538317148585,alpha,167,2
12,178,-32329.06066120635,alpha,167,2
13,179,-35125.40344656685,alpha,167,2
14,180,-38215.47463115974,alpha,167,2
15,181,-41366.879572007456,alpha,167,2
16,182,-44561.59119502536,alpha,167,2
17,183,-47927.768577506446,alpha,167,2
18,184,-51379.086311175284,alpha,167,2
19,185,-54926.43247151149,alpha,167,2
20,186,-58606.50812912353,alpha,167,2
21,187,-62390.441164114425,alpha,167,2
1,167,-1145.9854827006784,alpha,167,3
2,168,-3620.874360059979,alpha,167,3
3,169,-8638.624550195596,alpha,167,3
4,170,-12755.904998921107,alpha,167,3
5,171,-7304.5842934505035,alpha,167,3
6,172,-13648.46304442043,alpha,167,3
7,173,-15642.19747095952,alpha,167,3
8,174,-15791.182917754557,alpha,167,3
9,175,-17750.112606155628,alpha,167,3
10,176,-21407.891273756148,alpha,167,3
11,177,-22540.769759497947,alpha,167,3
12,178,-24628.932568015516,alpha,167,3
13,179,-27676.393876387876,alpha,167,3
14,180,-30163.81502248612,alpha,167,3
15,181,-32478.519553687693,alpha,167,3
16,182,-35555.13795460302,alpha,167,3
17,183,-38606.84102217541,alpha,167,3
18,184,-41560.51109687022,alpha,167,3
19,185,-44848.12745159367,alpha,167,3
20,186,-48360.903944479396,alpha,167,3
21,187,-51894.199401564634,alpha,167,3
1,174,61988.087152922715,alpha,174,1
2,175,63600.049122284785,alpha,174,1
3,176,65519.502066862384,alpha,174,1
4,177,67446.95749660453,alpha,174,1
5,178,69471.89190022417,alpha,174,1
6,179,71573.34273907688,alpha,174,1
7,180,73761.86808448701,alpha,174,1
8,181,76038.67499844106,alpha,174,1
9,182,78407.07288330629,alpha,174,1
10,183,80869.10033297946,alpha,174,1
11,184,83426.45669445506,alpha,174,1
12,185,86080.2545211759,alpha,174,1
13,186,88831.14039366457,alpha,174,1
14,187,91679.33003293558,alpha,174,1
15,188,94624.67854799028,alpha,174,1
16,189,97666.74525577643,alpha,174,1
17,190,100804.86045613419,alpha,174,1
18,191,104038.18917697089,alpha,174,1
19,192,107365.79134985883,alpha,174,1
20,193,110786.67724907146,alpha,174,1
21,194,114299.85766282027,alpha,174,1
1,174,-4682.4582907340555,alpha,174,2
2,175,-2486.968267229691,alpha,174,2
3,176,-4143.796839571809,alpha,174,2
4,177,-5339.199990077752,alpha,174,2
5,178,-5144.044731730373,alpha,174,2
6,179,-6593.64256928939,alpha,174,2
7,180,-7246.177903691707,alpha,174,2
8,181,-7920.54683375264,alpha,174,2
9,182,-9038.814311108985,alpha,174,2
10,183,-9846.328025876508,alpha,174,2
11,184,-10796.407644205887,alpha,174,2
12,185,-11865.018121845722,alpha,174,2
13,186,-12858.71228205245,alpha,174,2
14,187,-13957.64895548957,alpha,174,2
15,188,-15101.871259798514,alpha,174,2
16,189,-16262.825788754959,alpha,174,2
17,190,-17494.66220631366,alpha,174,2
18,191,-18768.35519368804,alpha,174,2
19,192,-20087.239219564766,alpha,174,2
20,193,-21464.76414030217,alpha,174,2
21,194,-22891.47612810488,alpha,174,2
1,174,-5406.029362254296,alpha,174,3
2,175,747.2349252781241,alpha,174,3
3,176,-2077.081929557944,alpha,174,3
4,177,-3185.148734204644,alpha,174,3
5,178,-1672.168339402453,alpha,174,3
6,179,-2951.3942891305433,alpha,174,3
7,180,-3399.866284333535,alpha,174,3
8,181,-3006.7159716266087,alpha,174,3
9,182,-3844.1217909151474,alpha,174,3
10,183,-4226.288903260136,alpha,174,3
11,184,-4247.540663825677,alpha,174,3
12,185,-4881.630456447152,alpha,174,3
13,186,-5273.1741249903625,alpha,174,3
14,187,-5595.725520283291,alpha,174,3
15,188,-6095.435140766642,alpha,174,3
16,189,-6546.835014258466,alpha,174,3
17,190,-7032.029839687848,alpha,174,3
18,191,-7520.652394427112,alpha,174,3
19,192,-8042.176962251311,alpha,174,3
20,193,-8597.609415332672,alpha,174,3
21,194,-9152.94044341051,alpha,174,3
1,181,61175.526287805464,alpha,181,1
2,182,61926.85086937287,alpha,181,1
3,183,62593.61167366651,alpha,181,1
4,184,63332.765656903226,alpha,181,1
5,185,64115.10345608256,alpha,181,1
6,186,64958.95380157475,alpha,181,1
7,187,65866.95196585079,alpha,181,1
8,188,66843.46937596251,alpha,181,1
9,189,67890.13385876952,alpha,181,1
10,190,69007.30026213857,alpha,181,1
11,191,70193.90238261902,alpha,181,1
12,192,71447.74060411984,alpha,181,1
13,193,72765.64535812926,alpha,181,1
14,194,74143.66643856862,alpha,181,1
15,195,75577.24527156402,alpha,181,1
16,196,77061.37967900222,alpha,181,1
17,197,78590.7765801466,alpha,181,1
18,198,80159.9921496943,alpha,181,1
19,199,81763.55815983926,alpha,181,1
20,200,83396.09380917331,alpha,181,1
21,201,85052.4025669001,alpha,181,1
1,181,-4195.215495383325,alpha,181,2
2,182,-2648.9933948241123,alpha,181,2
3,183,-2178.496825323511,alpha,181,2
4,184,-4054.199189102528,alpha,181,2
5,185,-3314.7079771859662,alpha,181,2
6,186,-3765.7037935368207,alpha,181,2
7,187,-4335.730582652353,alpha,181,2
8,188,-4272.84860845529,alpha,181,2
9,189,-4666.763237495876,alpha,181,2
10,190,-4961.099886147778,alpha,181,2
11,191,-5152.866088536959,alpha,181,2
12,192,-5475.173636546682,alpha,181,2
13,193,-5753.338906508297,alpha,181,2
14,194,-6033.604339050846,alpha,181,2
15,195,-6350.105759516084,alpha,181,2
16,196,-6661.505968491023,alpha,181,2
17,197,-6988.04025871512,alpha,181,2
18,198,-7330.02425375392,alpha,181,2
19,199,-7680.398465497563,alpha,181,2
20,200,-8044.649786737882,alpha,181,2
21,201,-8420.65149052787,alpha,181,2
1,181,-5642.607340068904,alpha,181,3
2,182,3457.4181127957163,alpha,181,3
3,183,364.2531258909621,alpha,181,3
4,184,-176.09796862552685,alpha,181,3
5,185,1107.7981993412286,alpha,181,3
6,186,1033.1040511546016,alpha,181,3
7,187,253.43002729531145,alpha,181,3
8,188,1067.6161078288424,alpha,181,3
9,189,1009.1138316128745,alpha,181,3
10,190,669.1995683415917,alpha,181,3
11,191,941.6971536712736,alpha,181,3
12,192,1014.3612962924453,alpha,181,3
13,193,885.1835086120373,alpha,181,3
14,194,901.547936347084,alpha,181,3
15,195,997.1909571669239,alpha,181,3
16,196,952.5548702240776,alpha,181,3
17,197,942.6708506287232,alpha,181,3
18,198,979.2860540561978,alpha,181,3
19,199,982.7607810773497,alpha,181,3
20,200,992.7353912125782,alpha,181,3
21,201,1005.4737873021786,alpha,181,3
1,188,59167.396454598456,alpha,188,1
2,189,59649.85363612869,alpha,188,1
3,190,59855.71351605757,alpha,188,1
4,191,60164.768366340635,alpha,188,1
5,192,60482.23625418834,alpha,188,1
6,193,60830.16047851132,alpha,188,1
7,194,61203.18281637055,alpha,188,1
8,195,61603.00663244666,alpha,188,1
9,196,62029.69423848175,alpha,188,1
10,197,62483.556225271575,alpha,188,1
11,198,62964.55728018462,alpha,188,1
12,199,63472.385349382814,alpha,188,1
13,200,64006.403640211465,alpha,188,1
14,201,64565.662426646864,alpha,188,1
15,202,65148.91862869701,alpha,188,1
16,203,65754.668908753,alpha,188,1
17,204,66381.1895968913,alpha,188,1
18,205,67026.58093646058,alpha,188,1
19,206,67688.81301565227,alpha,188,1
20,207,68365.77148128615,alpha,188,1
21,208,69055.30152092205,alpha,188,1
1,188,-8146.696263979084,alpha,188,2
2,189,-3711.1320346713064,alpha,188,2
3,190,-2440.237653552357,alpha,188,2
4,191,-6102.841022831897,alpha,188,2
5,192,-4330.740676746951,alpha,188,2
6,193,-4618.014120795731,alpha,188,2
7,194,-5800.844914603513,alpha,188,2
8,195,-5215.275168512722,alpha,188,2
9,196,-5649.412467733582,alpha,188,2
10,197,-6053.544881288995,alpha,188,2
11,198,-5990.473959162773,alpha,188,2
12,199,-6301.510444913929,alpha,188,2
13,200,-6518.084527427018,alpha,188,2
14,201,-6627.262955013961,alpha,188,2
15,202,-6860.359431459874,alpha,188,2
16,203,-7039.468128937202,alpha,188,2
17,204,-7202.876083472096,alpha,188,2
18,205,-7403.257038801319,alpha,188,2
19,206,-7582.24058245046,alpha,188,2
20,207,-7763.522085210236,alpha,188,2
21,208,-7955.666637530074,alpha,188,2
1,188,-14041.54537034253,alpha,188,3
2,189,3329.745624448944,alpha,188,3
3,190,2967.4263284957233,alpha,188,3
4,191,-4226.473176459738,alpha,188,3
5,192,-625.1399736917447,alpha,188,3
6,193,1392.2630150051482,alpha,188,3
7,194,-2021.849966122716,alpha,188,3
8,195,-1042.8857615300094,alpha,188,3
9,196,310.39444014982473,alpha,188,3
10,197,-1358.805355156528,alpha,188,3
11,198,-966.4845670740124,alpha,188,3
12,199,-372.38452163387956,alpha,188,3
13,200,-1058.4161664208004,alpha,188,3
14,201,-1024.9214804877338,alpha,188,3
15,202,-725.2954981176263,alpha,188,3
16,203,-997.980381886533,alpha,188,3
17,204,-1095.7659286164198,alpha,188,3
18,205,-948.1448200998893,alpha,188,3
19,206,-1060.4360674468044,alpha,188,3
20,207,-1156.9754954815035,alpha,188,3
21,208,-1109.6414422391917,alpha,188,3
1,195,42006.82847511437,alpha,195,1
2,196,41297.54250962303,alpha,195,1
3,197,40768.86338303073,alpha,195,1
4,198,40262.82462998246,alpha,195,1
5,199,39812.43067490759,alpha,195,1
6,200,39416.814783206944,alpha,195,1
7,201,39079.035216011114,alpha,195,1
8,202,38799.96700961777,alpha,195,1
9,203,38579.48450286677,alpha,195,1
10,204,38416.411808649005,alpha,195,1
11,205,38308.674932889946,alpha,195,1
12,206,38253.42129152587,alpha,195,1
13,207,38247.14686103486,alpha,195,1
14,208,38285.82315110891,alpha,195,1
15,209,38365.023059722575,alpha,195,1
16,210,38480.043084582576,alpha,195,1
17,211,38626.01963320324,alpha,195,1
18,212,38798.037395411535,alpha,195,1
19,213,38991.22811320554,alpha,195,1
20,214,39200.85849094473,alpha,195,1
21,215,39422.40640116272,alpha,195,1
1,195,-8690.93473043981,alpha,195,2
2,196,-8905.317926014286,alpha,195,2
3,197,-7769.8619599267695,alpha,195,2
4,198,-9224.047787125844,alpha,195,2
5,199,-9173.059558077613,alpha,195,2
6,200,-9206.152131461582,alpha,195,2
7,201,-9799.24887885758,alpha,195,2
8,202,-9913.632197590996,alpha,195,2
9,203,-10159.921206176841,alpha,195,2
10,204,-10504.580779425087,alpha,195,2
11,205,-10718.816637852222,alpha,195,2
12,206,-10995.37828348357,alpha,195,2
13,207,-11283.581709498816,alpha,195,2
14,208,-11542.897663751453,alpha,195,2
15,209,-11826.661188973048,alpha,195,2
16,210,-12111.392526477608,alpha,195,2
17,211,-12393.251214810523,alpha,195,2
18,212,-12684.961205673058,alpha,195,2
19,213,-12978.201789535826,alpha,195,2
20,214,-13273.762887388617,alpha,195,2
21,215,-13574.02841541767,alpha,195,2
1,195,-6848.6223818284525,alpha,195,3
2,196,757.8501199670973,alpha,195,3
3,197,-519.2330685363631,alpha,195,3
4,198,-2078.217488797989,alpha,195,3
5,199,-1759.1513361139514,alpha,195,3
6,200,-458.7269660482125,alpha,195,3
7,201,-1965.683844802994,alpha,195,3
8,202,-1562.9926242265556,alpha,195,3
9,203,-1258.1067090376364,alpha,195,3
10,204,-1692.0829982831892,alpha,195,3
11,205,-1739.880992794584,alpha,195,3
12,206,-1571.004714644052,alpha,195,3
13,207,-1768.243028277695,alpha,195,3
14,208,-1868.422505660752,alpha,195,3
15,209,-1809.5023688476304,alpha,195,3
16,210,-1907.4382207664949,alpha,195,3
17,211,-2001.5487878944405,alpha,195,3
18,212,-1998.6505179767282,alpha,195,3
19,213,-2058.744572242036,alpha,195,3
20,214,-2125.171048985838,alpha,195,3
21,215,-2152.475937913214,alpha,195,3
1,202,52081.574740667005,alpha,202,1
2,203,51869.373429279665,alpha,202,1
3,204,51823.30087041073,alpha,202,1
4,205,51768.1561444907,alpha,202,1
5,206,51748.77063300827,alpha,202,1
6,207,51758.67417895521,alpha,202,1
7,208,51801.24359315839,alpha,202,1
8,209,51876.425600458846,alpha,202,1
9,210,51983.97858912429,alpha,202,1
10,211,52122.95329997358,alpha,202,1
11,212,52291.96619834397,alpha,202,1
12,213,52489.26415147352,alpha,202,1
13,214,52712.814431747924,alpha,202,1
14,215,52960.37434056832,alpha,202,1
15,216,53229.55468561437,alpha,202,1
16,217,53517.87627287616,alpha,202,1
17,218,53822.82086382425,alpha,202,1
18,219,54141.876878342744,alpha,202,1
19,220,54472.58001273308,alpha,202,1
20,221,54812.5487850496,alpha,202,1
21,222,55159.51499648064,alpha,202,1
1,202,-3575.9349107829476,alpha,202,2
2,203,-5839.712887642259,alpha,202,2
3,204,-4024.4781611250273,alpha,202,2
4,205,-4741.627869067544,alpha,202,2
5,206,-5332.356974447643,alpha,202,2
6,207,-4891.952477289957,alpha,202,2
7,208,-5336.387968159417,alpha,202,2
8,209,-5508.276647890561,alpha,202,2
9,210,-5548.954084096755,alpha,202,2
10,211,-5782.578150972078,alpha,202,2
11,212,-5932.544724355683,alpha,202,2
12,213,-6069.330626075538,alpha,202,2
13,214,-6247.776050219021,alpha,202,2
14,215,-6402.5579298918765,alpha,202,2
15,216,-6560.896777445096,alpha,202,2
16,217,-6726.176600310731,alpha,202,2
17,218,-6886.972777164225,alpha,202,2
18,219,-7050.146272635522,alpha,202,2
19,220,-7214.609932113433,alpha,202,2
20,221,-7378.835387081506,alpha,202,2
21,222,-7544.265538303656,alpha,202,2
1,202,-6281.9218705197745,alpha,202,3
2,203,-1961.1832555162146,alpha,202,3
3,204,-2663.016998129122,alpha,202,3
