steps,forecast_index,predicted_mean,strain,train_idx,hyp
1,132,17442.002236540855,alpha,132,1
2,133,16797.019623977132,alpha,132,1
3,134,16163.313615698235,alpha,132,1
4,135,15566.234064608485,alpha,132,1
5,136,15016.410074862506,alpha,132,1
6,137,14511.322143665453,alpha,132,1
7,138,14045.33995032707,alpha,132,1
8,139,13612.138998863882,alpha,132,1
9,140,13205.639371266414,alpha,132,1
10,141,12820.28947227633,alpha,132,1
11,142,12451.14019039495,alpha,132,1
12,143,12093.842814873256,alpha,132,1
13,144,11744.61877597563,alpha,132,1
14,145,11400.218286737865,alpha,132,1
15,146,11057.874774393755,alpha,132,1
16,147,10715.258324784607,alpha,132,1
17,148,10370.429900728876,alpha,132,1
18,149,10021.797395119234,alpha,132,1
19,150,9668.07417670443,alpha,132,1
20,151,9308.24052219205,alpha,132,1
21,152,8941.508142478964,alpha,132,1
1,132,-1844.717333231185,alpha,132,2
2,133,-1669.0932057866503,alpha,132,2
3,134,-1633.441403457653,alpha,132,2
4,135,-1671.7218244554551,alpha,132,2
5,136,-1671.2490354925976,alpha,132,2
6,137,-1674.528341915162,alpha,132,2
7,138,-1679.7996760765764,alpha,132,2
8,139,-1682.6250993834547,alpha,132,2
9,140,-1690.2943259657477,alpha,132,2
10,141,-1698.4117148933801,alpha,132,2
11,142,-1711.8322828533073,alpha,132,2
12,143,-1729.0813258326052,alpha,132,2
13,144,-1751.0337594863522,alpha,132,2
14,145,-1778.0099124668177,alpha,132,2
15,146,-1809.7974737319273,alpha,132,2
16,147,-1846.285133478883,alpha,132,2
17,148,-1887.2354770630427,alpha,132,2
18,149,-1932.1807025371418,alpha,132,2
19,150,-1980.6818867650109,alpha,132,2
20,151,-2032.1903088749077,alpha,132,2
21,152,-2086.126366989485,alpha,132,2
1,132,-1072.781459385922,alpha,132,3
2,133,-2690.6510625939263,alpha,132,3
3,134,-1385.9969260883954,alpha,132,3
4,135,-1573.2893096088083,alpha,132,3
5,136,-3032.8800855248774,alpha,132,3
6,137,-1691.9688735478776,alpha,132,3
7,138,-2391.209403317618,alpha,132,3
8,139,-2090.360555849722,alpha,132,3
9,140,-2916.9299620542442,alpha,132,3
10,141,-2095.3281067996286,alpha,132,3
11,142,-3256.0738158269596,alpha,132,3
12,143,-2587.823898779432,alpha,132,3
13,144,-3368.895771411284,alpha,132,3
