steps,forecast_index,predicted_mean,strain,train_idx,hyp
20,158,-1038.4503408216542,alpha,139,3
21,159,-1111.9182767225666,alpha,139,3
1,146,20915.307051894397,alpha,146,1
2,147,20966.5665332985,alpha,146,1
3,148,21000.25772873144,alpha,146,1
4,149,21041.514173632313,alpha,146,1
5,150,21088.4843022308,alpha,146,1
6,151,21141.777806936036,alpha,146,1
7,152,21201.622798516233,alpha,146,1
8,153,21268.173346432803,alpha,146,1
9,154,21341.50307988982,alpha,146,1
10,155,21421.624786231216,alpha,146,1
11,156,21508.5036874733,alpha,146,1
12,157,21602.06829856968,alpha,146,1
13,158,21702.219082925574,alpha,146,1
14,159,21808.835364186194,alpha,146,1
15,160,21921.780835321362,alpha,146,1
16,161,22040.907941847672,alpha,146,1
17,162,22166.06136143262,alpha,146,1
18,163,22297.080758527543,alpha,146,1
19,164,22433.802957599237,alpha,146,1
20,165,22576.063650334483,alpha,146,1
21,166,22723.6987295255,alpha,146,1
1,146,-1425.092703501893,alpha,146,2
2,147,-1371.5386624330104,alpha,146,2
3,148,-261.56777111465726,alpha,146,2
4,149,-927.7902548981729,alpha,146,2
5,150,-809.5540787385953,alpha,146,2
6,151,-643.8793298659784,alpha,146,2
7,152,-751.2719025804345,alpha,146,2
8,153,-705.2987225093375,alpha,146,2
9,154,-674.7621160513677,alpha,146,2
10,155,-683.9971915290685,alpha,146,2
11,156,-665.9293456692635,alpha,146,2
12,157,-654.9319849256372,alpha,146,2
13,158,-649.8048132244853,alpha,146,2
14,159,-640.6442762772767,alpha,146,2
15,160,-633.891174538363,alpha,146,2
16,161,-628.4253073992559,alpha,146,2
17,162,-622.8799675563691,alpha,146,2
18,163,-618.3651667949025,alpha,146,2
19,164,-614.5243481896432,alpha,146,2
20,165,-611.1704232172292,alpha,146,2
21,166,-608.4651194416365,alpha,146,2
1,146,-3541.311008220724,alpha,146,3
2,147,-1054.7678145574464,alpha,146,3
3,148,674.1795681266995,alpha,146,3
4,149,821.719987579173,alpha,146,3
5,150,-2052.3134542400057,alpha,146,3
6,151,335.3495826443577,alpha,146,3
7,152,-131.08196672021313,alpha,146,3
8,153,-578.1337111059183,alpha,146,3
9,154,-739.3665160435312,alpha,146,3
10,155,-56.92797647357838,alpha,146,3
11,156,-615.7979621490267,alpha,146,3
12,157,-571.2580823747649,alpha,146,3
13,158,-497.38256583226394,alpha,146,3
14,159,-464.25761271705323,alpha,146,3
15,160,-657.3165475754777,alpha,146,3
16,161,-559.095874203771,alpha,146,3
17,162,-585.1803667497607,alpha,146,3
18,163,-623.3848424872149,alpha,146,3
19,164,-657.9977200470494,alpha,146,3
20,165,-632.4092239532592,alpha,146,3
21,166,-673.5677437910163,alpha,146,3
1,153,29982.968598315085,alpha,153,1
2,154,30347.057577560998,alpha,153,1
3,155,30657.904224192334,alpha,153,1
4,156,30959.75400924967,alpha,153,1
5,157,31251.67197600472,alpha,153,1
6,158,31536.410632642743,alpha,153,1
7,159,31815.873938403347,alpha,153,1
8,160,32091.63760292352,alpha,153,1
9,161,32364.9729853232,alpha,153,1
10,162,32636.90513901605,alpha,153,1
11,163,32908.25688995525,alpha,153,1
12,164,33179.68542259239,alpha,153,1
13,165,33451.71232270672,alpha,153,1
14,166,33724.748273996425,alpha,153,1
15,167,33999.113353573994,alpha,153,1
16,168,34275.053707685394,alpha,153,1
17,169,34552.75525007906,alpha,153,1
18,170,34832.354911571114,alpha,153,1
19,171,35113.949875625745,alpha,153,1
20,172,35397.60515766271,alpha,153,1
21,173,35683.35982236592,alpha,153,1
1,153,-199.4556898806859,alpha,153,2
2,154,-369.155048372897,alpha,153,2
3,155,1475.694958546591,alpha,153,2
4,156,600.315052095224,alpha,153,2
5,157,779.4162997621834,alpha,153,2
6,158,1140.6223293587418,alpha,153,2
7,159,1012.1521341363773,alpha,153,2
8,160,1118.206380304087,alpha,153,2
9,161,1215.5337157289396,alpha,153,2
10,162,1226.0235991730628,alpha,153,2
11,163,1282.3466395312967,alpha,153,2
12,164,1326.5193548137677,alpha,153,2
13,165,1354.0217560433875,alpha,153,2
14,166,1388.1961739187377,alpha,153,2
15,167,1416.6187268486196,alpha,153,2
16,168,1440.6062181033349,alpha,153,2
17,169,1464.202786003887,alpha,153,2
18,170,1485.049390521439,alpha,153,2
19,171,1503.9151705408294,alpha,153,2
20,172,1521.5641846307553,alpha,153,2
21,173,1537.6610856905545,alpha,153,2
1,153,-3908.809267400711,alpha,153,3
2,154,-101.05326546607103,alpha,153,3
3,155,219.6094434947081,alpha,153,3
4,156,2237.328328443783,alpha,153,3
5,157,-2351.577579836081,alpha,153,3
6,158,922.4850222402201,alpha,153,3
7,159,64.57109310926535,alpha,153,3
8,160,-10.22867329600922,alpha,153,3
9,161,-706.8415845276068,alpha,153,3
10,162,438.83210385510574,alpha,153,3
11,163,-365.5862037068364,alpha,153,3
12,164,-218.21294859566842,alpha,153,3
13,165,-248.41997712529337,alpha,153,3
14,166,-64.64062914226452,alpha,153,3
15,167,-379.914886958828,alpha,153,3
16,168,-212.2491029865887,alpha,153,3
17,169,-260.1420885517073,alpha,153,3
18,170,-262.85450677050176,alpha,153,3
19,171,-332.43076129434485,alpha,153,3
20,172,-267.201702365237,alpha,153,3
21,173,-319.215720915945,alpha,153,3
1,160,42569.688565781515,alpha,160,1
2,161,43223.717452312994,alpha,160,1
3,162,43877.111181640656,alpha,160,1
4,163,44484.25507792271,alpha,160,1
5,164,45058.44149379176,alpha,160,1
6,165,45603.89629154933,alpha,160,1
7,166,46125.174202099945,alpha,160,1
8,167,46626.01645851073,alpha,160,1
9,168,47109.620499805846,alpha,160,1
10,169,47578.7007640159,alpha,160,1
11,170,48035.5633861612,alpha,160,1
12,171,48482.166673451124,alpha,160,1
13,172,48920.17301282056,alpha,160,1
14,173,49350.993002626026,alpha,160,1
15,174,49775.82302940295,alpha,160,1
16,175,50195.67725488657,alpha,160,1
17,176,50611.414845186635,alpha,160,1
18,177,51023.76314903058,alpha,160,1
19,178,51433.33742714208,alpha,160,1
20,179,51840.65764533919,alpha,160,1
21,180,52246.1627677778,alpha,160,1
1,160,-3531.542395398368,alpha,160,2
2,161,-462.96288728389754,alpha,160,2
3,162,-1566.6310929585343,alpha,160,2
4,163,-1994.5896191090249,alpha,160,2
5,164,-1149.2180295367748,alpha,160,2
6,165,-1483.305302253064,alpha,160,2
7,166,-1549.2710493086267,alpha,160,2
8,167,-1314.07820910188,alpha,160,2
9,168,-1409.0806623197293,alpha,160,2
10,169,-1410.158031727699,alpha,160,2
11,170,-1343.8722226893403,alpha,160,2
12,171,-1369.6590828494777,alpha,160,2
13,172,-1365.2644201886599,alpha,160,2
14,173,-1347.4927603415053,alpha,160,2
15,174,-1355.665009324406,alpha,160,2
16,175,-1355.0140735074733,alpha,160,2
17,176,-1352.6209580784405,alpha,160,2
18,177,-1357.8713032266542,alpha,160,2
19,178,-1360.9741982091184,alpha,160,2
20,179,-1364.4790544494717,alpha,160,2
21,180,-1370.5088915311946,alpha,160,2
1,160,-3924.0966889048277,alpha,160,3
2,161,-2525.8624470023524,alpha,160,3
3,162,1940.747394073468,alpha,160,3
4,163,-5238.677239328711,alpha,160,3
5,164,-1781.7930828039925,alpha,160,3
6,165,-1195.0324039742782,alpha,160,3
7,166,-2468.136340524785,alpha,160,3
8,167,-3287.0044634702726,alpha,160,3
9,168,-1479.975648210019,alpha,160,3
10,169,-2546.4955127358544,alpha,160,3
11,170,-2859.6875306479906,alpha,160,3
12,171,-2382.710849261478,alpha,160,3
13,172,-2342.376657283925,alpha,160,3
14,173,-2880.3852588118343,alpha,160,3
15,174,-2601.971350105874,alpha,160,3
16,175,-2553.314412221338,alpha,160,3
17,176,-2772.251653579052,alpha,160,3
18,177,-2786.4211484143952,alpha,160,3
19,178,-2676.8044200069216,alpha,160,3
20,179,-2802.1197920231125,alpha,160,3
21,180,-2846.632587880904,alpha,160,3
1,167,46599.40571746517,alpha,167,1
2,168,46581.52519154589,alpha,167,1
3,169,47198.3611140753,alpha,167,1
4,170,47650.13071619421,alpha,167,1
5,171,48118.30631050131,alpha,167,1
6,172,48565.794013486084,alpha,167,1
7,173,49003.57510218837,alpha,167,1
8,174,49431.539109873665,alpha,167,1
9,175,49851.68942911466,alpha,167,1
10,176,50265.26134486819,alpha,167,1
11,177,50673.40650731343,alpha,167,1
12,178,51077.07854836173,alpha,167,1
13,179,51477.090616537076,alpha,167,1
14,180,51874.12997788582,alpha,167,1
15,181,52268.77811407246,alpha,167,1
16,182,52661.52615363367,alpha,167,1
17,183,53052.788402359605,alpha,167,1
18,184,53442.913791345665,alpha,167,1
19,185,53832.19565225894,alpha,167,1
20,186,54220.880043654324,alpha,167,1
21,187,54609.17284704058,alpha,167,1
1,167,-2543.908613001445,alpha,167,2
2,168,-994.8617135591776,alpha,167,2
3,169,-5310.489769405865,alpha,167,2
4,170,-2594.064552606178,alpha,167,2
5,171,-2860.503871795072,alpha,167,2
6,172,-3738.2763480225713,alpha,167,2
7,173,-2931.891701744953,alpha,167,2
8,174,-3169.329818721495,alpha,167,2
9,175,-3304.829702857056,alpha,167,2
10,176,-3095.099735260137,alpha,167,2
11,177,-3195.7444442446385,alpha,167,2
12,178,-3204.601736263985,alpha,167,2
13,179,-3159.9384033376164,alpha,167,2
14,180,-3197.104496048608,alpha,167,2
15,181,-3196.549626920185,alpha,167,2
16,182,-3193.918870560502,alpha,167,2
17,183,-3210.744478598871,alpha,167,2
18,184,-3215.7159140358863,alpha,167,2
19,185,-3223.7591894159386,alpha,167,2
20,186,-3236.131971278276,alpha,167,2
21,187,-3245.5985469464267,alpha,167,2
1,167,2792.495742308376,alpha,167,3
2,168,1266.658729465431,alpha,167,3
3,169,-4007.0425462467138,alpha,167,3
4,170,-5304.367900309862,alpha,167,3
5,171,2121.771289551427,alpha,167,3
6,172,-3790.786039601435,alpha,167,3
7,173,-3350.1056859199853,alpha,167,3
8,174,-1417.6773213947854,alpha,167,3
9,175,-1819.6765531893543,alpha,167,3
10,176,-3578.0435139118235,alpha,167,3
11,177,-1935.309291711601,alpha,167,3
12,178,-2189.5071072790743,alpha,167,3
13,179,-2851.372737730944,alpha,167,3
14,180,-2598.982731440732,alpha,167,3
15,181,-2247.822774915083,alpha,167,3
16,182,-2754.270559987868,alpha,167,3
17,183,-2678.1377157328006,alpha,167,3
18,184,-2518.933336259861,alpha,167,3
19,185,-2666.1907200731803,alpha,167,3
20,186,-2765.484278153537,alpha,167,3
21,187,-2652.6826108053137,alpha,167,3
1,174,60914.99889089217,alpha,174,1
2,175,61626.34001910797,alpha,174,1
3,176,62428.23191380009,alpha,174,1
4,177,63150.62386876735,alpha,174,1
5,178,63846.67502260662,alpha,174,1
6,179,64508.787510994196,alpha,174,1
7,180,65144.69527796458,alpha,174,1
8,181,65757.24233546798,alpha,174,1
9,182,66349.89995259083,alpha,174,1
10,183,66925.38533340329,alpha,174,1
11,184,67486.11215106325,alpha,174,1
12,185,68034.13996466601,alpha,174,1
13,186,68571.24798130573,alpha,174,1
14,187,69098.96723240426,alpha,174,1
15,188,69618.61669185977,alpha,174,1
16,189,70131.33215353302,alpha,174,1
17,190,70638.09171429061,alpha,174,1
18,191,71139.73757133081,alpha,174,1
19,192,71636.99484703384,alpha,174,1
20,193,72130.48779806498,alpha,174,1
21,194,72620.7537850814,alpha,174,1
1,174,-3872.5231765836106,alpha,174,2
2,175,-869.096365244533,alpha,174,2
3,176,-1912.2041805569902,alpha,174,2
4,177,-2179.7554675268757,alpha,174,2
5,178,-1435.5748069108135,alpha,174,2
6,179,-1874.45170381231,alpha,174,2
7,180,-1751.353892219995,alpha,174,2
8,181,-1619.1666773868997,alpha,174,2
9,182,-1736.2400335361062,alpha,174,2
10,183,-1655.6539634821247,alpha,174,2
11,184,-1644.379885288712,alpha,174,2
12,185,-1662.9256045208417,alpha,174,2
13,186,-1633.0821476701262,alpha,174,2
14,187,-1636.2363969695743,alpha,174,2
15,188,-1636.0042043058897,alpha,174,2
16,189,-1628.7132632893113,alpha,174,2
17,190,-1632.1205566077106,alpha,174,2
18,191,-1632.494123549333,alpha,174,2
19,192,-1633.6791071490406,alpha,174,2
20,193,-1637.8641583398153,alpha,174,2
21,194,-1641.374302248706,alpha,174,2
1,174,-5076.203198004912,alpha,174,3
2,175,1523.3598992209572,alpha,174,3
3,176,-294.10638482776176,alpha,174,3
4,177,-2916.7669876349782,alpha,174,3
5,178,23.862893983533468,alpha,174,3
6,179,-910.3847374134521,alpha,174,3
7,180,-1838.5566519035538,alpha,174,3
8,181,-774.7886928218695,alpha,174,3
9,182,-1114.273233930202,alpha,174,3
10,183,-1513.07990746413,alpha,174,3
11,184,-1100.2378316653303,alpha,174,3
12,185,-1250.3633517393937,alpha,174,3
13,186,-1414.6682668528865,alpha,174,3
14,187,-1267.0462439400935,alpha,174,3
15,188,-1334.4201603323518,alpha,174,3
16,189,-1409.5154174913755,alpha,174,3
17,190,-1361.220767715376,alpha,174,3
18,191,-1396.7144924256409,alpha,174,3
19,192,-1434.8427297285562,alpha,174,3
20,193,-1424.6407978788816,alpha,174,3
21,194,-1446.6210500207994,alpha,174,3
1,181,61304.42093136096,alpha,181,1
2,182,62065.32862019257,alpha,181,1
3,183,62704.46830310265,alpha,181,1
4,184,63338.37086204799,alpha,181,1
5,185,63942.21603388974,alpha,181,1
6,186,64526.600584867265,alpha,181,1
7,187,65092.50780355492,alpha,181,1
8,188,65642.8783784691,alpha,181,1
9,189,66179.72363856043,alpha,181,1
10,190,66704.92010560885,alpha,181,1
11,191,67220.05665746459,alpha,181,1
12,192,67726.51680137332,alpha,181,1
13,193,68225.49512892462,alpha,181,1
14,194,68718.02554297025,alpha,181,1
15,195,69205.00212667664,alpha,181,1
16,196,69687.19812179034,alpha,181,1
17,197,70165.28212650729,alpha,181,1
18,198,70639.83217797027,alpha,181,1
19,199,71111.34792882598,alpha,181,1
20,200,71580.26119267233,alpha,181,1
21,201,72046.94507247438,alpha,181,1
1,181,-3018.608344466149,alpha,181,2
2,182,-1597.0883010992302,alpha,181,2
3,183,-885.4001577707882,alpha,181,2
4,184,-1914.4509359661051,alpha,181,2
5,185,-1269.2596779173473,alpha,181,2
6,186,-1363.1149605282822,alpha,181,2
7,187,-1474.308551729148,alpha,181,2
8,188,-1306.9257406487513,alpha,181,2
9,189,-1366.9603469752524,alpha,181,2
10,190,-1348.5541608482426,alpha,181,2
11,191,-1315.6438059563343,alpha,181,2
12,192,-1327.6436788232068,alpha,181,2
13,193,-1312.0745261981338,alpha,181,2
14,194,-1306.020511871513,alpha,181,2
15,195,-1305.398375376762,alpha,181,2
16,196,-1299.6377820115417,alpha,181,2
17,197,-1298.608883851883,alpha,181,2
18,198,-1297.8770861405178,alpha,181,2
19,199,-1297.23412367099,alpha,181,2
20,200,-1298.286743575722,alpha,181,2
21,201,-1299.6280974317724,alpha,181,2
1,181,-5337.749120762492,alpha,181,3
2,182,3374.4181211972373,alpha,181,3
3,183,89.5000428266012,alpha,181,3
4,184,285.7940608351,alpha,181,3
5,185,94.71536561846733,alpha,181,3
6,186,1150.5521600005486,alpha,181,3
7,187,-208.28269375693435,alpha,181,3
8,188,552.5952076582389,alpha,181,3
9,189,407.7691545282114,alpha,181,3
10,190,263.35689235138943,alpha,181,3
11,191,271.78056005798044,alpha,181,3
12,192,386.1292143096025,alpha,181,3
13,193,223.7624093920649,alpha,181,3
14,194,276.66436476022955,alpha,181,3
15,195,277.1674598331374,alpha,181,3
16,196,239.24974845375255,alpha,181,3
17,197,232.37041973048053,alpha,181,3
18,198,241.1829875745443,alpha,181,3
19,199,215.63411829290817,alpha,181,3
20,200,212.12572182633448,alpha,181,3
21,201,208.90570152826513,alpha,181,3
1,188,59379.23635841009,alpha,188,1
2,189,59922.44798172189,alpha,188,1
3,190,60208.665724629034,alpha,188,1
4,191,60563.46687595917,alpha,188,1
5,192,60910.68089667363,alpha,188,1
6,193,61266.89662550344,alpha,188,1
7,194,61627.44874079207,alpha,188,1
8,195,61992.68250211136,alpha,188,1
9,196,62361.88410770825,alpha,188,1
10,197,62734.66680914701,alpha,188,1
11,198,63110.64012157218,alpha,188,1
12,199,63489.476355555926,alpha,188,1
13,200,63870.88688994953,alpha,188,1
14,201,64254.620399633175,alpha,188,1
15,202,64640.457013195584,alpha,188,1
16,203,65028.20426385947,alpha,188,1
17,204,65417.69336477382,alpha,188,1
18,205,65808.77604609745,alpha,188,1
19,206,66201.32181184876,alpha,188,1
20,207,66595.21557394615,alpha,188,1
21,208,66990.35560827464,alpha,188,1
1,188,-7089.567866409032,alpha,188,2
2,189,-3062.9148112124276,alpha,188,2
3,190,-1500.455231788268,alpha,188,2
4,191,-4461.664804233886,alpha,188,2
5,192,-2716.7843221536223,alpha,188,2
6,193,-2881.4875167443006,alpha,188,2
7,194,-3480.2934887002666,alpha,188,2
8,195,-2922.8426036863584,alpha,188,2
9,196,-3120.2445021838585,alpha,188,2
10,197,-3193.1380921496857,alpha,188,2
11,198,-3049.54902291924,alpha,188,2
12,199,-3134.575538530298,alpha,188,2
13,200,-3126.1798250480433,alpha,188,2
14,201,-3098.028198405621,alpha,188,2
15,202,-3126.106155443933,alpha,188,2
16,203,-3117.8184445849147,alpha,188,2
17,204,-3116.260279172706,alpha,188,2
18,205,-3125.5201036346834,alpha,188,2
19,206,-3124.1448007713525,alpha,188,2
20,207,-3127.814182110238,alpha,188,2
21,208,-3132.8561317444946,alpha,188,2
1,188,-12786.329960951854,alpha,188,3
2,189,3394.1157277412476,alpha,188,3
3,190,4015.1317488237964,alpha,188,3
4,191,-4044.422812666089,alpha,188,3
5,192,67.81839913170916,alpha,188,3
6,193,2492.3064789302807,alpha,188,3
7,194,-1997.4726787153813,alpha,188,3
8,195,-63.2204268309506,alpha,188,3
9,196,986.3701936140769,alpha,188,3
10,197,-788.1986643684613,alpha,188,3
11,198,-259.9658394477792,alpha,188,3
12,199,397.16160371773367,alpha,188,3
13,200,-419.00371006856767,alpha,188,3
14,201,-252.82827920496493,alpha,188,3
15,202,58.16841780990944,alpha,188,3
16,203,-281.151770843695,alpha,188,3
17,204,-262.3180154151032,alpha,188,3
18,205,-111.49096924652622,alpha,188,3
19,206,-260.68380831833565,alpha,188,3
20,207,-275.6937062199904,alpha,188,3
21,208,-211.76868301261493,alpha,188,3
1,195,42919.95279831684,alpha,195,1
2,196,43055.952450144,alpha,195,1
3,197,43327.70174450137,alpha,195,1
4,198,43583.11129730877,alpha,195,1
5,199,43844.493258811024,alpha,195,1
6,200,44108.321433263096,alpha,195,1
7,201,44374.923867056685,alpha,195,1
8,202,44644.07651294478,alpha,195,1
9,203,44915.65421345089,alpha,195,1
10,204,45189.532012151125,alpha,195,1
11,205,45465.5979332096,alpha,195,1
12,206,45743.74948064222,alpha,195,1
13,207,46023.89276819972,alpha,195,1
14,208,46305.94144566653,alpha,195,1
15,209,46589.81581629808,alpha,195,1
16,210,46875.442064791605,alpha,195,1
17,211,47162.75158871796,alpha,195,1
18,212,47451.68041805865,alpha,195,1
19,213,47742.16871097997,alpha,195,1
20,214,48034.1603154077,alpha,195,1
21,215,48327.60238743224,alpha,195,1
1,195,-8040.381557674268,alpha,195,2
2,196,-7831.078218340197,alpha,195,2
3,197,-6889.869562178639,alpha,195,2
4,198,-7703.662090075126,alpha,195,2
5,199,-7466.477978266661,alpha,195,2
6,200,-7374.201741465785,alpha,195,2
7,201,-7562.211902293511,alpha,195,2
8,202,-7486.694671903586,alpha,195,2
9,203,-7507.463565349504,alpha,195,2
10,204,-7554.258557051387,alpha,195,2
11,205,-7547.095582141279,alpha,195,2
12,206,-7572.19691092794,alpha,195,2
13,207,-7594.11898736811,alpha,195,2
14,208,-7607.702468391434,alpha,195,2
15,209,-7629.910289850588,alpha,195,2
16,210,-7649.844070202042,alpha,195,2
17,211,-7669.427910991021,alpha,195,2
18,212,-7691.214436017946,alpha,195,2
19,213,-7712.544734469133,alpha,195,2
20,214,-7734.454543471276,alpha,195,2
21,215,-7757.120151328947,alpha,195,2
1,195,-7749.807810256072,alpha,195,3
2,196,1229.720581382473,alpha,195,3
3,197,-961.2571003008325,alpha,195,3
4,198,-2069.987700032282,alpha,195,3
5,199,-1861.207359481653,alpha,195,3
6,200,-392.00669307758926,alpha,195,3
7,201,-2167.3888979009635,alpha,195,3
8,202,-1474.1077244877388,alpha,195,3
9,203,-1282.3270221758112,alpha,195,3
10,204,-1651.4954331518766,alpha,195,3
11,205,-1700.9326652681139,alpha,195,3
12,206,-1445.4166719500245,alpha,195,3
13,207,-1682.3834248329458,alpha,195,3
14,208,-1694.1929493130137,alpha,195,3
15,209,-1630.6931615911835,alpha,195,3
16,210,-1701.755557803871,alpha,195,3
17,211,-1751.3922270807589,alpha,195,3
18,212,-1725.6579526201704,alpha,195,3
19,213,-1767.3647746539136,alpha,195,3
20,214,-1801.2011294932117,alpha,195,3
21,215,-1806.3107037968011,alpha,195,3
1,202,52406.958028704175,alpha,202,1
2,203,52494.362600568726,alpha,202,1
3,204,52746.089030055846,alpha,202,1
4,205,52978.932166336264,alpha,202,1
5,206,53229.98092066506,alpha,202,1
6,207,53489.55797279263,alpha,202,1
7,208,53758.21166044075,alpha,202,1
8,209,54034.51235151803,alpha,202,1
9,210,54317.63002108806,alpha,202,1
10,211,54606.75928689265,alpha,202,1
11,212,54901.22107674909,alpha,202,1
12,213,55200.42273858649,alpha,202,1
13,214,55503.85090743923,alpha,202,1
14,215,55811.05955296579,alpha,202,1
15,216,56121.660929013735,alpha,202,1
16,217,56435.317515612944,alpha,202,1
17,218,56751.73513679471,alpha,202,1
18,219,57070.65702191903,alpha,202,1
19,220,57391.858693862225,alpha,202,1
20,221,57715.14356586528,alpha,202,1
21,222,58040.339149100255,alpha,202,1
1,202,-3610.8410177878222,alpha,202,2
2,203,-5303.12965825414,alpha,202,2
3,204,-3619.791295341537,alpha,202,2
4,205,-4307.778969564744,alpha,202,2
5,206,-4368.154368705489,alpha,202,2
6,207,-4070.380089665749,alpha,202,2
7,208,-4268.561088379072,alpha,202,2
8,209,-4212.422920999199,alpha,202,2
9,210,-4175.925754705842,alpha,202,2
10,211,-4214.420947397552,alpha,202,2
11,212,-4188.777925114269,alpha,202,2
12,213,-4186.356087056662,alpha,202,2
13,214,-4189.4716547084,alpha,202,2
14,215,-4180.924390163118,alpha,202,2
15,216,-4180.264489441315,alpha,202,2
16,217,-4178.653581668914,alpha,202,2
17,218,-4176.023586359261,alpha,202,2
18,219,-4175.601196703039,alpha,202,2
19,220,-4174.971590835397,alpha,202,2
