steps,forecast_index,predicted_mean,strain,train_idx,hyp
19,150,-1106.2740690040227,alpha,132,3
20,151,-1068.6866235049838,alpha,132,3
21,152,-1086.0932313643561,alpha,132,3
1,139,16411.61024235236,alpha,139,1
2,140,15874.558369523334,alpha,139,1
3,141,15352.47941988459,alpha,139,1
4,142,14839.53221821367,alpha,139,1
5,143,14336.626364620462,alpha,139,1
6,144,13843.823606415244,alpha,139,1
7,145,13361.242997880297,alpha,139,1
8,146,12888.958616082913,alpha,139,1
9,147,12427.016054940379,alpha,139,1
10,148,11975.434400365997,alpha,139,1
11,149,11534.209515784733,alpha,139,1
12,150,11103.316805470888,alpha,139,1
13,151,10682.71371014838,alpha,139,1
14,152,10272.34193837965,alpha,139,1
15,153,9872.129463557554,alpha,139,1
16,154,9481.992310128573,alpha,139,1
17,155,9101.836150646795,alpha,139,1
18,156,8731.557733017631,alpha,139,1
19,157,8371.046155326538,alpha,139,1
20,158,8020.184003878167,alpha,139,1
21,159,7678.848368481806,alpha,139,1
1,139,-3144.697144879633,alpha,139,2
2,140,-2183.291184361593,alpha,139,2
3,141,-2187.028764025504,alpha,139,2
4,142,-2564.3757907938852,alpha,139,2
5,143,-2389.6179222165465,alpha,139,2
6,144,-2462.9418625206868,alpha,139,2
7,145,-2546.4398107172424,alpha,139,2
8,146,-2544.871028795608,alpha,139,2
9,147,-2596.4737318106395,alpha,139,2
10,148,-2639.651372879445,alpha,139,2
11,149,-2671.492516358608,alpha,139,2
12,150,-2713.338033568672,alpha,139,2
13,151,-2751.914310443403,alpha,139,2
14,152,-2789.232116243357,alpha,139,2
15,153,-2828.113164717925,alpha,139,2
16,154,-2866.0157659671354,alpha,139,2
17,155,-2903.700606639159,alpha,139,2
18,156,-2941.4376161698597,alpha,139,2
19,157,-2978.7816627654806,alpha,139,2
20,158,-3015.9196221470215,alpha,139,2
21,159,-3052.848186980226,alpha,139,2
1,139,-6134.497039281872,alpha,139,3
2,140,1211.2891845228469,alpha,139,3
3,141,433.01919603440865,alpha,139,3
4,142,-1808.7368084041705,alpha,139,3
5,143,-1819.1489795591178,alpha,139,3
6,144,568.6438657505864,alpha,139,3
7,145,-1178.8383419721254,alpha,139,3
8,146,-1289.7110498617103,alpha,139,3
9,147,-655.14792025211,alpha,139,3
10,148,-507.26091937460797,alpha,139,3
11,149,-1191.7563452615564,alpha,139,3
12,150,-817.3731297952827,alpha,139,3
13,151,-698.4207010825444,alpha,139,3
14,152,-867.7185989447021,alpha,139,3
15,153,-944.2564083718676,alpha,139,3
16,154,-760.0364574408736,alpha,139,3
17,155,-829.2235472401594,alpha,139,3
18,156,-884.1554656592202,alpha,139,3
19,157,-843.4113799465999,alpha,139,3
20,158,-815.2681151833017,alpha,139,3
21,159,-863.9885242659798,alpha,139,3
1,146,20447.17875867558,alpha,146,1
2,147,20106.93740505942,alpha,146,1
3,148,19731.69292521996,alpha,146,1
4,149,19360.701627233226,alpha,146,1
5,150,18990.670932309775,alpha,146,1
6,151,18622.902411504085,alpha,146,1
7,152,18258.070618225785,alpha,146,1
8,153,17896.815397533257,alpha,146,1
9,154,17539.687312600585,alpha,146,1
10,155,17187.163734260488,alpha,146,1
11,156,16839.6560337106,alpha,146,1
12,157,16497.516822722144,alpha,146,1
13,158,16161.046346089643,alpha,146,1
14,159,15830.498213527146,alpha,146,1
15,160,15506.084528871987,alpha,146,1
16,161,15187.980480632947,alpha,146,1
17,162,14876.328449898398,alpha,146,1
18,163,14571.24168593889,alpha,146,1
19,164,14272.807594581624,alpha,146,1
20,165,13981.090679742942,alpha,146,1
21,166,13696.135174299978,alpha,146,1
1,146,-1219.159780787289,alpha,146,2
2,147,-1361.3621322796985,alpha,146,2
3,148,-222.39701724081442,alpha,146,2
4,149,-928.7307805419282,alpha,146,2
5,150,-842.0856152370402,alpha,146,2
6,151,-691.1588994890458,alpha,146,2
7,152,-831.8047827943292,alpha,146,2
8,153,-804.6265788046549,alpha,146,2
9,154,-795.5287926921001,alpha,146,2
10,155,-828.2074667374354,alpha,146,2
11,156,-828.8900713398443,alpha,146,2
12,157,-837.888877026603,alpha,146,2
13,158,-852.1915669951986,alpha,146,2
14,159,-861.0478115539463,alpha,146,2
15,160,-872.3251813177685,alpha,146,2
16,161,-884.2587822006226,alpha,146,2
17,162,-895.4831800681104,alpha,146,2
18,163,-907.4003632590748,alpha,146,2
19,164,-919.4958511354243,alpha,146,2
20,165,-931.6303261802777,alpha,146,2
21,166,-944.0249878232762,alpha,146,2
1,146,-2954.3143651709142,alpha,146,3
2,147,-1026.6499549121218,alpha,146,3
3,148,1089.2702777365685,alpha,146,3
4,149,1281.820997295683,alpha,146,3
5,150,-1457.1741555812841,alpha,146,3
6,151,682.0234158570302,alpha,146,3
7,152,574.0307077806629,alpha,146,3
8,153,37.091061415002514,alpha,146,3
9,154,-64.54429568865817,alpha,146,3
10,155,600.5404036221644,alpha,146,3
11,156,211.98233510493446,alpha,146,3
12,157,176.91692466286077,alpha,146,3
13,158,335.38227271201595,alpha,146,3
14,159,391.52893431925077,alpha,146,3
15,160,261.2826105260938,alpha,146,3
16,161,344.55444134761274,alpha,146,3
17,162,388.85701288881137,alpha,146,3
18,163,366.77149895694583,alpha,146,3
19,164,368.03258362660017,alpha,146,3
20,165,411.9497456502577,alpha,146,3
21,166,414.9616853059397,alpha,146,3
1,153,29408.657815270268,alpha,153,1
2,154,29310.068331987193,alpha,153,1
3,155,29160.658161439165,alpha,153,1
4,156,29016.14409164638,alpha,153,1
5,157,28871.654378217707,alpha,153,1
6,158,28728.438516592323,alpha,153,1
7,159,28587.022022379337,alpha,153,1
8,160,28447.92048337363,alpha,153,1
9,161,28311.575484275425,alpha,153,1
10,162,28178.36950624698,alpha,153,1
11,163,28048.631810284343,alpha,153,1
12,164,27922.64444551555,alpha,153,1
13,165,27800.647529157883,alpha,153,1
14,166,27682.84396287721,alpha,153,1
15,167,27569.40363736564,alpha,153,1
16,168,27460.4671811647,alpha,153,1
17,169,27356.149302727583,alpha,153,1
18,170,27256.541769546187,alpha,153,1
19,171,27161.716063442647,alpha,153,1
20,172,27071.725746919405,alpha,153,1
21,173,26986.608571707064,alpha,153,1
1,153,470.2449987854261,alpha,153,2
2,154,-462.3402174854582,alpha,153,2
3,155,1378.7268669290047,alpha,153,2
4,156,498.0966508616807,alpha,153,2
5,157,485.26538032116196,alpha,153,2
6,158,797.6907210754325,alpha,153,2
7,159,609.866913452207,alpha,153,2
8,160,640.7115759196377,alpha,153,2
9,161,691.3716404088627,alpha,153,2
10,162,655.5874432474093,alpha,153,2
11,163,668.4347965146744,alpha,153,2
12,164,676.5549191459513,alpha,153,2
13,165,670.5228854738689,alpha,153,2
14,166,674.146876343555,alpha,153,2
15,167,675.0231716711005,alpha,153,2
16,168,673.5119295384684,alpha,153,2
17,169,673.5280362175454,alpha,153,2
18,170,672.4560917799126,alpha,153,2
19,171,670.7815728536643,alpha,153,2
20,172,669.1050009970131,alpha,153,2
21,173,666.9278585766242,alpha,153,2
1,153,-3274.2151508999923,alpha,153,3
2,154,-875.9991385062385,alpha,153,3
3,155,1061.2837093566195,alpha,153,3
4,156,2327.5819991571807,alpha,153,3
5,157,-1628.8482537070595,alpha,153,3
6,158,954.14306383035,alpha,153,3
7,159,1012.7582472121721,alpha,153,3
8,160,382.86246228946584,alpha,153,3
9,161,61.44854493670209,alpha,153,3
10,162,970.4785466996182,alpha,153,3
11,163,552.3092835441257,alpha,153,3
12,164,413.98438565095785,alpha,153,3
13,165,616.6358725247101,alpha,153,3
14,166,720.6143352711006,alpha,153,3
15,167,543.1834291386986,alpha,153,3
16,168,614.0202593467147,alpha,153,3
17,169,695.5942932418002,alpha,153,3
18,170,660.1430349358725,alpha,153,3
19,171,649.7185667935883,alpha,153,3
20,172,702.0935915396258,alpha,153,3
21,173,712.7016574508998,alpha,153,3
1,160,41693.6515533289,alpha,160,1
2,161,41686.86851535704,alpha,160,1
3,162,41720.89814448741,alpha,160,1
4,163,41765.84689190669,alpha,160,1
5,164,41824.31400167584,alpha,160,1
6,165,41894.863333307316,alpha,160,1
7,166,41976.68083873658,alpha,160,1
8,167,42068.968251673265,alpha,160,1
9,168,42171.01082046607,alpha,160,1
10,169,42282.159890604686,alpha,160,1
11,170,42401.827283843624,alpha,160,1
12,171,42529.47898542733,alpha,160,1
13,172,42664.62965074694,alpha,160,1
14,173,42806.837661951235,alpha,160,1
15,174,42955.70070065228,alpha,160,1
16,175,43110.851779877485,alpha,160,1
17,176,43271.95568774677,alpha,160,1
18,177,43438.70579988159,alpha,160,1
19,178,43610.82122209695,alpha,160,1
20,179,43788.04422893477,alpha,160,1
21,180,43970.13796719373,alpha,160,1
1,160,-3365.1279106227157,alpha,160,2
2,161,-640.7305121449735,alpha,160,2
3,162,-1828.997635201763,alpha,160,2
4,163,-2251.4302212586517,alpha,160,2
5,164,-1552.8982734348992,alpha,160,2
6,165,-1965.0942600180342,alpha,160,2
7,166,-2067.9715140086955,alpha,160,2
8,167,-1916.016990674344,alpha,160,2
9,168,-2072.185954883037,alpha,160,2
10,169,-2117.371556337811,alpha,160,2
11,170,-2108.2161679149885,alpha,160,2
12,171,-2182.3809433678907,alpha,160,2
13,172,-2219.0947064694756,alpha,160,2
14,173,-2245.12773808395,alpha,160,2
15,174,-2292.844499058402,alpha,160,2
16,175,-2328.205102422279,alpha,160,2
17,176,-2361.524120256825,alpha,160,2
18,177,-2400.017848255601,alpha,160,2
19,178,-2434.3017928423515,alpha,160,2
20,179,-2467.9821163093193,alpha,160,2
21,180,-2502.5503720841753,alpha,160,2
1,160,-3569.2441650899254,alpha,160,3
2,161,-2718.8741057921816,alpha,160,3
3,162,2376.144702037609,alpha,160,3
4,163,-4580.287877217734,alpha,160,3
5,164,-1620.326423198468,alpha,160,3
6,165,-537.0082179972992,alpha,160,3
7,166,-1783.2725776161901,alpha,160,3
8,167,-2572.188476305967,alpha,160,3
9,168,-924.3947690657187,alpha,160,3
10,169,-1556.5160388314926,alpha,160,3
11,170,-2100.4850680921754,alpha,160,3
12,171,-1521.3733836997017,alpha,160,3
13,172,-1438.0314715474142,alpha,160,3
14,173,-1861.6883625002847,alpha,160,3
15,174,-1705.9525169485705,alpha,160,3
16,175,-1518.8423022374545,alpha,160,3
17,176,-1732.5817757013328,alpha,160,3
18,177,-1737.23437032521,alpha,160,3
19,178,-1624.4957141993455,alpha,160,3
20,179,-1679.7786448390516,alpha,160,3
21,180,-1743.7515451931104,alpha,160,3
1,167,45853.54032632587,alpha,167,1
2,168,45514.57389213583,alpha,167,1
3,169,45733.32643585008,alpha,167,1
4,170,45862.645808180314,alpha,167,1
5,171,46033.92701827952,alpha,167,1
6,172,46217.87180692975,alpha,167,1
7,173,46418.6041170274,alpha,167,1
8,174,46633.52662367491,alpha,167,1
9,175,46861.59987895123,alpha,167,1
10,176,47101.61446560111,alpha,167,1
11,177,47352.53320007541,alpha,167,1
12,178,47613.40693639253,alpha,167,1
13,179,47883.379833530045,alpha,167,1
14,180,48161.67732797011,alpha,167,1
15,181,48447.598759835346,alpha,167,1
16,182,48740.51000942322,alpha,167,1
17,183,49039.83700787433,alpha,167,1
18,184,49345.059856926404,alpha,167,1
19,185,49655.70753456618,alpha,167,1
20,186,49971.35312110037,alpha,167,1
21,187,50291.609495848184,alpha,167,1
1,167,-2169.889225692601,alpha,167,2
2,168,-1162.2312644978574,alpha,167,2
3,169,-5524.580713867965,alpha,167,2
4,170,-2727.451119902118,alpha,167,2
5,171,-3279.8898490249867,alpha,167,2
6,172,-4184.293340765134,alpha,167,2
7,173,-3418.296243938228,alpha,167,2
8,174,-3803.4509680613082,alpha,167,2
9,175,-3978.442290674293,alpha,167,2
10,176,-3834.515881038378,alpha,167,2
11,177,-4021.6263307939207,alpha,167,2
12,178,-4078.181406801892,alpha,167,2
13,179,-4094.7405209672033,alpha,167,2
14,180,-4192.424636827955,alpha,167,2
15,181,-4239.390815063964,alpha,167,2
16,182,-4288.414141702424,alpha,167,2
17,183,-4353.2305107673255,alpha,167,2
18,184,-4401.409873747794,alpha,167,2
19,185,-4452.722735304995,alpha,167,2
20,186,-4505.37325365536,alpha,167,2
21,187,-4552.7190263783195,alpha,167,2
1,167,3209.2611897925526,alpha,167,3
2,168,174.55262548127212,alpha,167,3
3,169,-3117.7682307103205,alpha,167,3
4,170,-5541.084331077263,alpha,167,3
5,171,1831.2873620492646,alpha,167,3
6,172,-3380.742667632485,alpha,167,3
7,173,-3325.002228317837,alpha,167,3
8,174,-1387.4343776751666,alpha,167,3
9,175,-1759.2165142917293,alpha,167,3
10,176,-3138.113317260144,alpha,167,3
11,177,-2063.100800133003,alpha,167,3
12,178,-1839.9156209680077,alpha,167,3
13,179,-2676.490018655795,alpha,167,3
14,180,-2326.302121159162,alpha,167,3
15,181,-2119.794629012149,alpha,167,3
16,182,-2374.8515770669164,alpha,167,3
17,183,-2481.4394836507327,alpha,167,3
18,184,-2227.4173570198236,alpha,167,3
19,185,-2384.8144029693212,alpha,167,3
20,186,-2439.242850577626,alpha,167,3
21,187,-2384.2922298386384,alpha,167,3
1,174,60141.28527644561,alpha,174,1
2,175,60411.907263833986,alpha,174,1
3,176,60775.70109654996,alpha,174,1
4,177,61144.61220711138,alpha,174,1
5,178,61538.32413950371,alpha,174,1
6,179,61949.58303938963,alpha,174,1
7,180,62378.103444549524,alpha,174,1
8,181,62822.01404125894,alpha,174,1
9,182,63279.99909115168,alpha,174,1
10,183,63750.74691176887,alpha,174,1
11,184,64233.077575624244,alpha,174,1
12,185,64725.90039578948,alpha,174,1
13,186,65228.215081403425,alpha,174,1
14,187,65739.10263023722,alpha,174,1
15,188,66257.71948606052,alpha,174,1
16,189,66783.29150132318,alpha,174,1
17,190,67315.10852830893,alpha,174,1
18,191,67852.5193869273,alpha,174,1
19,192,68394.92723148495,alpha,174,1
20,193,68941.78527287043,alpha,174,1
21,194,69492.59283209653,alpha,174,1
1,174,-3910.9167871627724,alpha,174,2
2,175,-1362.2615435823463,alpha,174,2
3,176,-2490.3016730496074,alpha,174,2
4,177,-2952.0929108752043,alpha,174,2
5,178,-2417.34080359128,alpha,174,2
6,179,-2999.018266678224,alpha,174,2
7,180,-3035.8696649580015,alpha,174,2
8,181,-3054.159113033911,alpha,174,2
9,182,-3305.3261757578966,alpha,174,2
10,183,-3353.989259887654,alpha,174,2
11,184,-3465.6210381653036,alpha,174,2
12,185,-3597.7416667139896,alpha,174,2
13,186,-3675.162657762321,alpha,174,2
14,187,-3780.210645390416,alpha,174,2
15,188,-3874.7777974464225,alpha,174,2
16,189,-3957.040938790009,alpha,174,2
17,190,-4044.9617171524897,alpha,174,2
18,191,-4124.362273087341,alpha,174,2
19,192,-4200.110150510116,alpha,174,2
20,193,-4274.370730570992,alpha,174,2
21,194,-4343.585747363091,alpha,174,2
1,174,-5009.64577180348,alpha,174,3
2,175,628.4189352736448,alpha,174,3
3,176,-85.90796711073926,alpha,174,3
4,177,-3041.803521647549,alpha,174,3
5,178,-606.4618596447526,alpha,174,3
6,179,-739.1148305564839,alpha,174,3
7,180,-2141.637630020272,alpha,174,3
8,181,-978.5330716054077,alpha,174,3
9,182,-1259.215676507819,alpha,174,3
10,183,-1595.1994440835088,alpha,174,3
11,184,-1360.1170436200846,alpha,174,3
12,185,-1320.3707240325493,alpha,174,3
13,186,-1571.4749325477042,alpha,174,3
14,187,-1427.4028685371795,alpha,174,3
15,188,-1467.407990703592,alpha,174,3
16,189,-1547.8565260419364,alpha,174,3
17,190,-1527.9492855101798,alpha,174,3
18,191,-1543.2694044141008,alpha,174,3
19,192,-1594.80717276444,alpha,174,3
20,193,-1599.2139727599879,alpha,174,3
21,194,-1619.105304960076,alpha,174,3
1,181,60574.705436499884,alpha,181,1
2,182,60859.981396048905,alpha,181,1
3,183,61053.58379571356,alpha,181,1
4,184,61311.995215143266,alpha,181,1
5,185,61594.8408834685,alpha,181,1
6,186,61909.46642110162,alpha,181,1
7,187,62251.79788583796,alpha,181,1
8,188,62620.635648088515,alpha,181,1
9,189,63014.193454207176,alpha,181,1
10,190,63430.9304870556,alpha,181,1
11,191,63869.34564266959,alpha,181,1
12,192,64328.022905758866,alpha,181,1
13,193,64805.61618820212,alpha,181,1
14,194,65300.84897227376,alpha,181,1
15,195,65812.5105361474,alpha,181,1
16,196,66339.45316160683,alpha,181,1
17,197,66880.58925439543,alpha,181,1
18,198,67434.888630256,alpha,181,1
19,199,68001.37590011154,alpha,181,1
20,200,68579.12796529247,alpha,181,1
21,201,69167.27161516341,alpha,181,1
1,181,-3866.1807212628146,alpha,181,2
2,182,-2296.925109781373,alpha,181,2
3,183,-1910.1500073268098,alpha,181,2
4,184,-3283.556174328164,alpha,181,2
5,185,-2724.6486888941918,alpha,181,2
6,186,-3109.410023822006,alpha,181,2
7,187,-3424.0904196685797,alpha,181,2
8,188,-3430.602458073531,alpha,181,2
9,189,-3711.703760368505,alpha,181,2
10,190,-3869.10366675119,alpha,181,2
11,191,-4016.162527375357,alpha,181,2
12,192,-4208.499263370994,alpha,181,2
13,193,-4356.664346683198,alpha,181,2
14,194,-4514.606648182108,alpha,181,2
15,195,-4670.988808766008,alpha,181,2
16,196,-4814.967362185217,alpha,181,2
17,197,-4959.982720433917,alpha,181,2
18,198,-5098.952550287974,alpha,181,2
19,199,-5232.818829377739,alpha,181,2
20,200,-5363.570065341396,alpha,181,2
21,201,-5489.2931989826075,alpha,181,2
1,181,-5603.60701439253,alpha,181,3
2,182,3174.5558256022487,alpha,181,3
3,183,145.3194981507977,alpha,181,3
4,184,39.74530100601896,alpha,181,3
5,185,203.8993933538177,alpha,181,3
6,186,905.026179713831,alpha,181,3
7,187,45.90572026012069,alpha,181,3
8,188,318.58928610178464,alpha,181,3
9,189,632.2191527445602,alpha,181,3
10,190,181.9856067565497,alpha,181,3
11,191,437.9932506823361,alpha,181,3
12,192,368.98554654147574,alpha,181,3
13,193,388.19775105407007,alpha,181,3
14,194,305.9720659045297,alpha,181,3
15,195,406.4646090409651,alpha,181,3
16,196,311.9423624058991,alpha,181,3
17,197,339.8412694263561,alpha,181,3
18,198,318.44675462034047,alpha,181,3
19,199,310.47319852331475,alpha,181,3
20,200,285.184295359767,alpha,181,3
21,201,281.6866006608225,alpha,181,3
1,188,59230.727358643446,alpha,188,1
2,189,59600.899556877644,alpha,188,1
3,190,59743.96196747712,alpha,188,1
4,191,59955.17109531943,alpha,188,1
5,192,60169.326881918714,alpha,188,1
6,193,60399.62422822299,alpha,188,1
7,194,60642.27284025123,alpha,188,1
8,195,60897.22371613986,alpha,188,1
9,196,61163.66191222873,alpha,188,1
10,197,61440.983586842936,alpha,188,1
11,198,61728.581261582054,alpha,188,1
12,199,62025.8882249501,alpha,188,1
13,200,62332.366736809134,alpha,188,1
14,201,62647.50856148972,alpha,188,1
15,202,62970.83293003707,alpha,188,1
16,203,63301.88516396375,alpha,188,1
17,204,63640.23525251982,alpha,188,1
18,205,63985.47653215669,alpha,188,1
19,206,64337.22443095563,alpha,188,1
20,207,64695.11528145795,alpha,188,1
21,208,65058.80519674364,alpha,188,1
1,188,-8001.669879650828,alpha,188,2
2,189,-3503.9702244468936,alpha,188,2
3,190,-2222.3957838226524,alpha,188,2
4,191,-5580.198724624002,alpha,188,2
5,192,-3667.409288178007,alpha,188,2
6,193,-4123.848274193369,alpha,188,2
7,194,-4888.365218734059,alpha,188,2
8,195,-4360.0086709402185,alpha,188,2
9,196,-4768.161070533939,alpha,188,2
10,197,-4950.74951062143,alpha,188,2
11,198,-4907.797310119591,alpha,188,2
12,199,-5144.176844033578,alpha,188,2
13,200,-5239.32475037541,alpha,188,2
14,201,-5324.492296286406,alpha,188,2
15,202,-5473.122104104195,alpha,188,2
16,203,-5567.134013068935,alpha,188,2
17,204,-5673.142017692833,alpha,188,2
18,205,-5787.0586465179895,alpha,188,2
19,206,-5883.481897245787,alpha,188,2
20,207,-5985.480334425089,alpha,188,2
21,208,-6084.993416245161,alpha,188,2
1,188,-13367.747645557025,alpha,188,3
2,189,3907.129232738942,alpha,188,3
3,190,3184.5655496495965,alpha,188,3
4,191,-3632.835746765264,alpha,188,3
5,192,-293.3032721817035,alpha,188,3
6,193,2285.079394645383,alpha,188,3
7,194,-1931.5099265105164,alpha,188,3
8,195,-278.94624980769004,alpha,188,3
9,196,835.7611117135057,alpha,188,3
10,197,-828.9881911607699,alpha,188,3
11,198,-349.6625284153415,alpha,188,3
12,199,209.00691159247435,alpha,188,3
13,200,-411.71259896557785,alpha,188,3
14,201,-377.71959675401195,alpha,188,3
15,202,-32.74561299236484,alpha,188,3
16,203,-337.0804865991522,alpha,188,3
17,204,-325.6801519990495,alpha,188,3
18,205,-201.95623816864463,alpha,188,3
19,206,-300.96605148918934,alpha,188,3
20,207,-336.0696173200049,alpha,188,3
21,208,-273.39196669337616,alpha,188,3
1,195,42104.954393570275,alpha,195,1
2,196,41621.38993037912,alpha,195,1
3,197,41281.66379560858,alpha,195,1
4,198,40964.86003332604,alpha,195,1
5,199,40686.29578679955,alpha,195,1
6,200,40441.98483769,alpha,195,1
7,201,40230.75748229384,alpha,195,1
8,202,40051.11174290466,alpha,195,1
9,203,39901.65873002112,alpha,195,1
10,204,39781.056880995195,alpha,195,1
11,205,39688.01898154622,alpha,195,1
12,206,39621.30891607802,alpha,195,1
13,207,39579.739957228696,alpha,195,1
14,208,39562.17291221809,alpha,195,1
15,209,39567.51436278275,alpha,195,1
16,210,39594.71496258829,alpha,195,1
17,211,39642.76779490176,alpha,195,1
18,212,39710.70678784914,alpha,195,1
19,213,39797.605185431676,alpha,195,1
20,214,39902.57407242409,alpha,195,1
21,215,40024.76095135307,alpha,195,1
1,195,-8718.499886681726,alpha,195,2
2,196,-8648.498729684914,alpha,195,2
3,197,-7940.870061052989,alpha,195,2
4,198,-9156.955956852478,alpha,195,2
5,199,-9117.201130854992,alpha,195,2
6,200,-9305.166278352164,alpha,195,2
7,201,-9781.968640736039,alpha,195,2
8,202,-9937.614241882147,alpha,195,2
9,203,-10219.802031562273,alpha,195,2
10,204,-10514.47828480872,alpha,195,2
11,205,-10739.882036376528,alpha,195,2
12,206,-11002.480361170568,alpha,195,2
13,207,-11251.206276185409,alpha,195,2
14,208,-11485.178494529988,alpha,195,2
15,209,-11724.558647720545,alpha,195,2
16,210,-11954.230676442066,alpha,195,2
17,211,-12178.330730385607,alpha,195,2
18,212,-12399.525968215596,alpha,195,2
19,213,-12614.318208736875,alpha,195,2
20,214,-12824.5307960894,alpha,195,2
21,215,-13030.223701325962,alpha,195,2
1,195,-7904.275652661585,alpha,195,3
2,196,752.888575942392,alpha,195,3
3,197,-959.0317859709758,alpha,195,3
4,198,-2458.6748257897125,alpha,195,3
5,199,-2049.484548661817,alpha,195,3
6,200,-864.1193139799534,alpha,195,3
7,201,-2229.5449549871273,alpha,195,3
8,202,-2007.0988472430918,alpha,195,3
9,203,-1482.6580022745284,alpha,195,3
10,204,-2063.5233273238237,alpha,195,3
11,205,-1980.5804322265822,alpha,195,3
12,206,-1887.2947778073876,alpha,195,3
13,207,-1977.5783612932019,alpha,195,3
14,208,-2118.3373810126586,alpha,195,3
15,209,-2001.046954749986,alpha,195,3
16,210,-2112.4633140017495,alpha,195,3
17,211,-2148.1283252996227,alpha,195,3
18,212,-2161.923447697148,alpha,195,3
19,213,-2189.681870300851,alpha,195,3
20,214,-2247.6191474112575,alpha,195,3
21,215,-2261.3664180018923,alpha,195,3
1,202,52078.58422111631,alpha,202,1
2,203,51936.01048418178,alpha,202,1
3,204,51935.26337551475,alpha,202,1
4,205,51926.85029177825,alpha,202,1
5,206,51940.49671362179,alpha,202,1
6,207,51969.28228950596,alpha,202,1
7,208,52013.819970355114,alpha,202,1
8,209,52073.212665399355,alpha,202,1
9,210,52146.9028933947,alpha,202,1
10,211,52234.29303192021,alpha,202,1
11,212,52334.821899721115,alpha,202,1
12,213,52447.94798596206,alpha,202,1
13,214,52573.151827969545,alpha,202,1
14,215,52709.93451037152,alpha,202,1
15,216,52857.81699700521,alpha,202,1
16,217,53016.33932984243,alpha,202,1
17,218,53185.05989116415,alpha,202,1
18,219,53363.55468744917,alpha,202,1
19,220,53551.416662157026,alpha,202,1
20,221,53748.255034665,alpha,202,1
21,222,53953.69466469748,alpha,202,1
1,202,-3953.6907867882474,alpha,202,2
2,203,-5719.709674617427,alpha,202,2
3,204,-4155.901007071741,alpha,202,2
4,205,-5061.847913925869,alpha,202,2
5,206,-5234.340615487707,alpha,202,2
6,207,-5085.758211011542,alpha,202,2
7,208,-5447.363193898647,alpha,202,2
8,209,-5521.77625096128,alpha,202,2
9,210,-5632.258197472836,alpha,202,2
10,211,-5813.504166459939,alpha,202,2
11,212,-5922.085653409542,alpha,202,2
12,213,-6057.503322894467,alpha,202,2
13,214,-6193.737885927341,alpha,202,2
14,215,-6315.312529060955,alpha,202,2
15,216,-6443.706376941365,alpha,202,2
16,217,-6567.756499623521,alpha,202,2
17,218,-6688.481196802488,alpha,202,2
18,219,-6809.141839562255,alpha,202,2
19,220,-6926.865937813618,alpha,202,2
20,221,-7042.763871659596,alpha,202,2
21,222,-7157.046614328876,alpha,202,2
1,202,-7333.782363779888,alpha,202,3
