steps,forecast_index,predicted_mean,strain,train_idx,hyp
1,146,20628.110867170377,alpha,146,1
2,147,20438.993268052203,alpha,146,1
3,148,20231.83159558903,alpha,146,1
4,149,20036.710237728174,alpha,146,1
5,150,19850.339984308324,alpha,146,1
6,151,19672.84973228153,alpha,146,1
7,152,19504.01921842058,alpha,146,1
8,153,19343.66514030464,alpha,146,1
9,154,19191.601915002902,alpha,146,1
10,155,19047.645963817857,alpha,146,1
11,156,18911.615509499454,alpha,146,1
12,157,18783.330805291935,alpha,146,1
13,158,18662.614294396353,alpha,146,1
14,159,18549.29075336142,alpha,146,1
15,160,18443.18741591853,alpha,146,1
16,161,18344.134079457162,alpha,146,1
17,162,18251.963195610446,alpha,146,1
18,163,18166.509946361544,alpha,146,1
19,164,18087.612306964227,alpha,146,1
20,165,18015.111096868946,alpha,146,1
21,166,17948.850019750957,alpha,146,1
1,146,21396.280628753877,alpha,146,2
2,147,20668.75048859454,alpha,146,2
3,148,20365.690727581532,alpha,146,2
4,149,20214.3380235092,alpha,146,2
5,150,19988.052605288056,alpha,146,2
6,151,19754.60382378563,alpha,146,2
7,152,19546.822473364133,alpha,146,2
8,153,19349.791224583085,alpha,146,2
9,154,19159.001592359393,alpha,146,2
10,155,18977.247928043387,alpha,146,2
11,156,18804.850542300075,alpha,146,2
12,157,18641.088970033285,alpha,146,2
13,158,18485.76320089561,alpha,146,2
14,159,18338.80355473433,alpha,146,2
15,160,18200.036960272053,alpha,146,2
16,161,18069.276468797976,alpha,146,2
17,162,17946.3540567987,alpha,146,2
18,163,17831.102636502914,alpha,146,2
19,164,17723.352475057836,alpha,146,2
20,165,17622.93503454995,alpha,146,2
21,166,17529.683595716997,alpha,146,2
1,146,21595.583680033018,alpha,146,3
2,147,21914.310485092603,alpha,146,3
3,148,20821.52075056342,alpha,146,3
4,149,20416.352631069338,alpha,146,3
5,150,20273.538281564273,alpha,146,3
6,151,20305.92364323758,alpha,146,3
7,152,20094.810093455395,alpha,146,3
8,153,19831.94401612923,alpha,146,3
9,154,19600.87157843237,alpha,146,3
10,155,19451.138313367097,alpha,146,3
11,156,19308.382882883707,alpha,146,3
12,157,19152.367281449217,alpha,146,3
13,158,18990.045567242887,alpha,146,3
14,159,18843.232566303235,alpha,146,3
15,160,18711.841746979975,alpha,146,3
16,161,18589.148519930543,alpha,146,3
17,162,18470.553080514677,alpha,146,3
18,163,18358.060858601733,alpha,146,3
19,164,18253.825359270726,alpha,146,3
20,165,18157.987173501122,alpha,146,3
21,166,18069.31191599585,alpha,146,3
1,153,29510.640758580485,alpha,153,1
2,154,29474.073016182392,alpha,153,1
3,155,29396.57899097188,alpha,153,1
4,156,29324.76761290512,alpha,153,1
5,157,29254.556898958603,alpha,153,1
6,158,29186.673050424706,alpha,153,1
7,159,29121.343944914366,alpha,153,1
8,160,29058.81013314655,alpha,153,1
9,161,28999.27896275894,alpha,153,1
10,162,28942.931740804743,alpha,153,1
11,163,28889.925598547507,alpha,153,1
12,164,28840.39565765603,alpha,153,1
13,165,28794.45697827457,alpha,153,1
14,166,28752.206353597685,alpha,153,1
15,167,28713.72395852006,alpha,153,1
16,168,28679.074864314356,alpha,153,1
17,169,28648.310429877936,alpha,153,1
18,170,28621.469579309458,alpha,153,1
19,171,28598.57997480731,alpha,153,1
20,172,28579.659093177594,alpha,153,1
21,173,28564.715213589905,alpha,153,1
1,153,30447.519631800053,alpha,153,2
2,154,29584.05418940824,alpha,153,2
3,155,29453.899817692483,alpha,153,2
4,156,29484.24067795046,alpha,153,2
5,157,29378.34228855464,alpha,153,2
6,158,29259.066583630785,alpha,153,2
7,159,29166.466399722016,alpha,153,2
8,160,29076.85695968491,alpha,153,2
9,161,28985.959896150907,alpha,153,2
10,162,28898.527157881537,alpha,153,2
11,163,28815.209170564733,alpha,153,2
12,164,28735.441590789513,alpha,153,2
13,165,28659.416675102286,alpha,153,2
14,166,28587.430016416347,alpha,153,2
15,167,28519.607554106915,alpha,153,2
16,168,28456.04244084233,alpha,153,2
17,169,28396.832161525344,alpha,153,2
18,170,28342.05483812366,alpha,153,2
19,171,28291.767382695092,alpha,153,2
20,172,28246.011825632297,alpha,153,2
21,173,28204.81706490655,alpha,153,2
1,153,30175.797796990344,alpha,153,3
2,154,30525.572654715223,alpha,153,3
3,155,29387.661652068484,alpha,153,3
4,156,29297.040878148673,alpha,153,3
5,157,29317.781990644937,alpha,153,3
6,158,29444.24549264422,alpha,153,3
7,159,29300.61564041398,alpha,153,3
8,160,29150.72926850321,alpha,153,3
9,161,29034.503129014054,alpha,153,3
10,162,28978.16650894862,alpha,153,3
11,163,28911.92017276307,alpha,153,3
12,164,28832.092198784856,alpha,153,3
13,165,28747.812458570963,alpha,153,3
14,166,28674.531405931528,alpha,153,3
15,167,28609.446459981147,alpha,153,3
16,168,28548.161350512844,alpha,153,3
17,169,28488.689078265783,alpha,153,3
18,170,28433.042470542794,alpha,153,3
19,171,28382.50154446264,alpha,153,3
20,172,28337.07677509357,alpha,153,3
21,173,28296.1793151483,alpha,153,3
1,160,41837.1180094081,alpha,160,1
2,161,41953.802124120666,alpha,160,1
3,162,42102.50433785536,alpha,160,1
4,163,42254.19945681394,alpha,160,1
5,164,42412.08741375813,alpha,160,1
6,165,42575.45145466871,alpha,160,1
7,166,42744.07377315334,alpha,160,1
8,167,42917.69441040877,alpha,160,1
9,168,43096.07606390376,alpha,160,1
10,169,43278.99494159565,alpha,160,1
11,170,43466.240745706025,alpha,160,1
12,171,43657.61562477861,alpha,160,1
13,172,43852.93332952556,alpha,160,1
14,173,44052.01841556556,alpha,160,1
15,174,44254.70550678539,alpha,160,1
16,175,44460.838612619074,alpha,160,1
17,176,44670.2704954219,alpha,160,1
18,177,44882.86208411891,alpha,160,1
19,178,45098.48193063548,alpha,160,1
20,179,45317.00570587996,alpha,160,1
21,180,45538.31573229608,alpha,160,1
1,160,41495.99411728418,alpha,160,2
2,161,41899.31253237159,alpha,160,2
3,162,42022.56583495546,alpha,160,2
4,163,42110.07516154923,alpha,160,2
5,164,42260.52613320304,alpha,160,2
6,165,42419.22846565858,alpha,160,2
7,166,42574.07980630339,alpha,160,2
8,167,42735.71706395542,alpha,160,2
9,168,42904.75376990713,alpha,160,2
10,169,43078.86276337046,alpha,160,2
11,170,43257.843824218195,alpha,160,2
12,171,43441.81136845576,alpha,160,2
13,172,43630.48643892287,alpha,160,2
14,173,43823.594845463595,alpha,160,2
15,174,44020.948875399125,alpha,160,2
16,175,44222.366320046436,alpha,160,2
17,176,44427.66358511054,alpha,160,2
18,177,44636.66984307623,alpha,160,2
19,178,44849.225786502364,alpha,160,2
20,179,45065.18037236832,alpha,160,2
21,180,45284.3905933345,alpha,160,2
1,160,42491.992959550706,alpha,160,3
2,161,42607.446656502914,alpha,160,3
3,162,42701.5437205324,alpha,160,3
4,163,42770.62912808592,alpha,160,3
5,164,42941.66071061321,alpha,160,3
6,165,43112.95135764132,alpha,160,3
7,166,43275.333025653825,alpha,160,3
8,167,43438.39110486128,alpha,160,3
9,168,43611.82158348063,alpha,160,3
10,169,43792.40086644423,alpha,160,3
11,170,43977.330539352355,alpha,160,3
12,171,44166.41647837839,alpha,160,3
13,172,44360.21684242781,alpha,160,3
14,173,44558.604942765436,alpha,160,3
15,174,44761.1857731443,alpha,160,3
16,175,44967.69917229962,alpha,160,3
17,176,45178.003045934376,alpha,160,3
18,177,45391.95090176897,alpha,160,3
19,178,45609.37575664324,alpha,160,3
20,179,45830.118560444884,alpha,160,3
21,180,46054.03741987383,alpha,160,3
1,167,45966.59546263102,alpha,167,1
2,168,45744.04309383141,alpha,167,1
3,169,46051.66963654321,alpha,167,1
4,170,46261.81657000745,alpha,167,1
5,171,46501.17784007102,alpha,167,1
6,172,46743.33814959404,alpha,167,1
7,173,46993.020534271964,alpha,167,1
8,174,47248.67285310137,alpha,167,1
9,175,47510.06077168115,alpha,167,1
10,176,47776.72285405294,alpha,167,1
11,177,48048.281256175454,alpha,167,1
12,178,48324.37587724709,alpha,167,1
13,179,48604.67516856626,alpha,167,1
14,180,48888.871566882124,alpha,167,1
15,181,49176.680224722804,alpha,167,1
16,182,49467.83723349331,alpha,167,1
17,183,49762.098099774186,alpha,167,1
18,184,50059.23630932914,alpha,167,1
19,185,50359.04200214921,alpha,167,1
20,186,50661.32074428192,alpha,167,1
21,187,50965.892390526824,alpha,167,1
1,167,45022.02401911319,alpha,167,2
2,168,46352.5518356244,alpha,167,2
3,169,46223.79246541444,alpha,167,2
4,170,46373.132286016065,alpha,167,2
5,171,46671.32771765946,alpha,167,2
6,172,46919.13353765346,alpha,167,2
7,173,47167.21834221085,alpha,167,2
8,174,47431.19541382717,alpha,167,2
9,175,47701.11853830506,alpha,167,2
10,176,47976.06373939934,alpha,167,2
11,177,48256.823648257414,alpha,167,2
12,178,48542.79021881781,alpha,167,2
13,179,48833.42963337743,alpha,167,2
14,180,49128.415506131976,alpha,167,2
15,181,49427.41444076125,alpha,167,2
16,182,49730.10381578018,alpha,167,2
17,183,50036.19312759916,alpha,167,2
18,184,50345.41537737519,alpha,167,2
19,185,50657.52348535921,alpha,167,2
20,186,50972.289817658384,alpha,167,2
21,187,51289.50469689507,alpha,167,2
1,167,45870.99770819644,alpha,167,3
2,168,46478.29042123437,alpha,167,3
3,169,47371.07844355148,alpha,167,3
4,170,47159.99595115517,alpha,167,3
5,171,47316.89582120345,alpha,167,3
6,172,47580.50613177339,alpha,167,3
7,173,47888.03389013473,alpha,167,3
8,174,48139.35364284541,alpha,167,3
9,175,48393.80915004035,alpha,167,3
10,176,48662.96883041997,alpha,167,3
11,177,48943.7693906767,alpha,167,3
12,178,49227.56684768228,alpha,167,3
13,179,49514.752678385485,alpha,167,3
14,180,49806.4887184348,alpha,167,3
15,181,50102.81192324735,alpha,167,3
16,182,50402.92531304874,alpha,167,3
17,183,50706.36987457243,alpha,167,3
18,184,51012.930053778735,alpha,167,3
19,185,51322.40758153359,alpha,167,3
20,186,51634.55517769353,alpha,167,3
21,187,51949.13824439807,alpha,167,3
1,174,60240.805180528216,alpha,174,1
2,175,60569.639882011215,alpha,174,1
3,176,60982.01331462185,alpha,174,1
4,177,61384.90500155264,alpha,174,1
5,178,61800.39966736621,alpha,174,1
6,179,62222.09309034541,alpha,174,1
7,180,62650.71982751413,alpha,174,1
8,181,63085.30730356052,alpha,174,1
9,182,63525.36638887692,alpha,174,1
10,183,63970.34357933962,alpha,174,1
11,184,64419.75300165329,alpha,174,1
12,185,64873.13999058853,alpha,174,1
13,186,65330.08671424932,alpha,174,1
14,187,65790.20760043552,alpha,174,1
15,188,66253.14751318595,alpha,174,1
16,189,66718.57945124773,alpha,174,1
17,190,67186.20255564277,alpha,174,1
18,191,67655.74021801511,alpha,174,1
19,192,68126.93832935255,alpha,174,1
20,193,68599.56364797622,alpha,174,1
21,194,69073.40228151916,alpha,174,1
1,174,60371.5076594517,alpha,174,2
2,175,60793.211972438745,alpha,174,2
3,176,61192.04127929375,alpha,174,2
4,177,61633.76389330947,alpha,174,2
5,178,62080.03753291225,alpha,174,2
6,179,62532.29075392519,alpha,174,2
7,180,62992.19714805128,alpha,174,2
8,181,63458.33168546855,alpha,174,2
9,182,63929.95717371684,alpha,174,2
10,183,64406.51502800824,alpha,174,2
11,184,64887.42434353487,alpha,174,2
12,185,65372.15757065338,alpha,174,2
13,186,65860.23624747178,alpha,174,2
14,187,66351.22146703591,alpha,174,2
15,188,66844.71203747285,alpha,174,2
16,189,67340.34180059706,alpha,174,2
17,190,67837.77679409985,alpha,174,2
18,191,68336.71277119085,alpha,174,2
19,192,68836.87290089471,alpha,174,2
20,193,69338.00562691478,alpha,174,2
21,194,69839.88268733503,alpha,174,2
1,174,61377.39718487166,alpha,174,3
2,175,61525.04190217933,alpha,174,3
3,176,61810.66056679693,alpha,174,3
4,177,62170.77850629888,alpha,174,3
5,178,62619.008084136854,alpha,174,3
6,179,63042.93232480377,alpha,174,3
7,180,63465.72713941665,alpha,174,3
8,181,63898.85386030928,alpha,174,3
9,182,64342.218539487556,alpha,174,3
10,183,64791.3247908342,alpha,174,3
11,184,65245.29920034536,alpha,174,3
12,185,65704.10194237955,alpha,174,3
13,186,66167.30577295036,alpha,174,3
14,187,66634.26721054768,alpha,174,3
15,188,67104.46701036661,alpha,174,3
16,189,67577.48676777273,alpha,174,3
17,190,68052.94163913833,alpha,174,3
18,191,68530.4705347874,alpha,174,3
19,192,69009.74601461564,alpha,174,3
20,193,69490.47403799355,alpha,174,3
21,194,69972.38915308776,alpha,174,3
1,181,60869.40030593056,alpha,181,1
2,182,61348.052852870846,alpha,181,1
3,183,61739.23855129808,alpha,181,1
4,184,62172.793203741836,alpha,181,1
5,185,62616.210169124075,alpha,181,1
6,186,63075.71181780133,alpha,181,1
7,187,63548.391845310194,alpha,181,1
8,188,64033.60029363764,alpha,181,1
9,189,64530.22966477268,alpha,181,1
10,190,65037.35663631303,alpha,181,1
11,191,65554.08538258432,alpha,181,1
12,192,66079.58109859338,alpha,181,1
13,193,66613.05844221525,alpha,181,1
14,194,67153.78088122737,alpha,181,1
15,195,67701.05761275758,alpha,181,1
16,196,68254.24122027398,alpha,181,1
17,197,68812.72530735597,alpha,181,1
18,198,69375.94228214308,alpha,181,1
19,199,69943.36124424386,alpha,181,1
20,200,70514.48597905699,alpha,181,1
21,201,71088.8530520988,alpha,181,1
1,181,61386.55746433172,alpha,181,2
2,182,61720.65478458961,alpha,181,2
3,183,62199.4962610197,alpha,181,2
4,184,62686.430032817814,alpha,181,2
5,185,63186.649022842736,alpha,181,2
6,186,63704.979321957544,alpha,181,2
7,187,64238.352043187384,alpha,181,2
8,188,64785.38188919155,alpha,181,2
9,189,65344.91129869547,alpha,181,2
10,190,65915.74454650459,alpha,181,2
11,191,66496.77715487895,alpha,181,2
12,192,67086.98031594622,alpha,181,2
13,193,67685.39150290699,alpha,181,2
14,194,68291.11238001841,alpha,181,2
15,195,68903.30517334458,alpha,181,2
16,196,69521.18916046992,alpha,181,2
17,197,70144.03744624887,alpha,181,2
18,198,70771.17388686875,alpha,181,2
19,199,71401.97016964601,alpha,181,2
20,200,72035.84304532383,alpha,181,2
21,201,72672.25170389714,alpha,181,2
1,181,62556.23891948636,alpha,181,3
2,182,62842.892875229096,alpha,181,3
3,183,62838.55754112096,alpha,181,3
4,184,63140.30014910593,alpha,181,3
5,185,63618.811832763524,alpha,181,3
6,186,64077.94504196385,alpha,181,3
7,187,64511.62052603475,alpha,181,3
8,188,64962.29305086168,alpha,181,3
9,189,65440.88211148427,alpha,181,3
10,190,65937.08003084261,alpha,181,3
11,191,66444.68457286211,alpha,181,3
12,192,66963.43936692351,alpha,181,3
13,193,67493.64812710694,alpha,181,3
14,194,68034.26929632208,alpha,181,3
15,195,68583.92618272333,alpha,181,3
16,196,69141.56464735011,alpha,181,3
17,197,69706.36167294945,alpha,181,3
18,198,70277.52876294439,alpha,181,3
19,199,70854.28985125093,alpha,181,3
20,200,71435.92043680995,alpha,181,3
21,201,72021.75899278226,alpha,181,3
1,188,59312.77724769781,alpha,188,1
2,189,59726.06844994524,alpha,188,1
3,190,59917.5265447255,alpha,188,1
4,191,60169.26268783626,alpha,188,1
5,192,60419.98431272658,alpha,188,1
6,193,60682.09170650026,alpha,188,1
7,194,60952.224017680535,alpha,188,1
8,195,61230.44133227752,alpha,188,1
9,196,61516.10855763679,alpha,188,1
10,197,61808.77601284468,alpha,188,1
11,198,62107.988533796335,alpha,188,1
12,199,62413.324483941156,alpha,188,1
13,200,62724.385565429744,alpha,188,1
14,201,63040.79728236351,alpha,188,1
15,202,63362.20721472041,alpha,188,1
16,203,63688.28385175418,alpha,188,1
17,204,64018.71539043416,alpha,188,1
18,205,64353.20862175702,alpha,188,1
19,206,64691.487874188475,alpha,188,1
20,207,65033.294016668166,alpha,188,1
21,208,65378.383516722446,alpha,188,1
1,188,60313.39535384278,alpha,188,2
2,189,60041.45294959964,alpha,188,2
3,190,60402.48626820182,alpha,188,2
4,191,60709.62604557412,alpha,188,2
5,192,60966.96574173103,alpha,188,2
6,193,61255.053165532874,alpha,188,2
7,194,61554.710005802044,alpha,188,2
8,195,61859.66077740143,alpha,188,2
9,196,62172.798840541975,alpha,188,2
10,197,62493.49429712005,alpha,188,2
11,198,62820.84155667031,alpha,188,2
12,199,63154.46230736315,alpha,188,2
13,200,63493.93595503534,alpha,188,2
14,201,63838.826586359195,alpha,188,2
15,202,64188.74303864628,alpha,188,2
16,203,64543.32022258639,alpha,188,2
17,204,64902.213988168965,alpha,188,2
18,205,65265.10256858286,alpha,188,2
19,206,65631.68505992388,alpha,188,2
20,207,66001.67987283335,alpha,188,2
21,208,66374.82364646952,alpha,188,2
1,188,59334.85984204063,alpha,188,3
2,189,59650.08722661561,alpha,188,3
3,190,59490.181715183055,alpha,188,3
4,191,59737.5710854578,alpha,188,3
5,192,60013.74072523652,alpha,188,3
6,193,60235.44463064054,alpha,188,3
7,194,60461.662434266786,alpha,188,3
8,195,60704.92955447886,alpha,188,3
9,196,60966.103088960386,alpha,188,3
10,197,61234.4069110753,alpha,188,3
11,198,61509.63192161632,alpha,188,3
12,199,61792.89513037158,alpha,188,3
13,200,62083.982310762105,alpha,188,3
14,201,62381.97747072771,alpha,188,3
15,202,62686.18736816998,alpha,188,3
16,203,62996.210851783086,alpha,188,3
17,204,63311.65726192578,alpha,188,3
18,205,63632.10888915801,alpha,188,3
19,206,63957.16839241581,alpha,188,3
20,207,64286.478910374484,alpha,188,3
21,208,64619.7129557335,alpha,188,3
1,195,42311.5160353038,alpha,195,1
2,196,42008.024998641486,alpha,195,1
3,197,41839.25130195824,alpha,195,1
4,198,41684.21390476367,alpha,195,1
5,199,41558.112976941695,alpha,195,1
6,200,41457.213044019445,alpha,195,1
7,201,41380.498476678724,alpha,195,1
8,202,41326.64638802099,alpha,195,1
9,203,41294.446104480645,alpha,195,1
10,204,41282.73752655072,alpha,195,1
11,205,41290.416796676924,alpha,195,1
12,206,41316.432693460585,alpha,195,1
13,207,41359.7844400808,alpha,195,1
14,208,41419.519429701155,alpha,195,1
15,209,41494.73107223304,alpha,195,1
16,210,41584.55672941854,alpha,195,1
17,211,41688.17573852433,alpha,195,1
18,212,41804.80752045647,alpha,195,1
19,213,41933.70976889733,alpha,195,1
20,214,42074.17671711442,alpha,195,1
21,215,42225.537479236744,alpha,195,1
1,195,43264.87144398743,alpha,195,2
2,196,43278.68642545735,alpha,195,2
3,197,43029.02730175233,alpha,195,2
4,198,42958.91024570183,alpha,195,2
5,199,42917.798702997214,alpha,195,2
6,200,42891.45380741217,alpha,195,2
7,201,42891.686989154754,alpha,195,2
8,202,42916.1106957079,alpha,195,2
9,203,42962.48169478256,alpha,195,2
10,204,43029.71418955348,alpha,195,2
11,205,43116.62318731435,alpha,195,2
12,206,43222.025382471365,alpha,195,2
13,207,43344.817802044425,alpha,195,2
14,208,43483.95520995429,alpha,195,2
15,209,43638.44409039887,alpha,195,2
16,210,43807.34216619193,alpha,195,2
17,211,43989.7559707488,alpha,195,2
18,212,44184.8384067631,alpha,195,2
19,213,44391.786581722576,alpha,195,2
20,214,44609.83972385528,alpha,195,2
21,215,44838.27717966071,alpha,195,2
1,195,44905.10865615841,alpha,195,3
2,196,45620.39341556933,alpha,195,3
3,197,45354.65006540891,alpha,195,3
4,198,44768.93040979739,alpha,195,3
5,199,44593.786531995705,alpha,195,3
6,200,44589.30480984468,alpha,195,3
7,201,44570.26264340928,alpha,195,3
8,202,44528.116720618826,alpha,195,3
9,203,44505.750853894395,alpha,195,3
10,204,44518.61010893274,alpha,195,3
11,205,44557.688023104565,alpha,195,3
12,206,44615.63166825014,alpha,195,3
13,207,44691.14854074252,alpha,195,3
14,208,44784.65264613262,alpha,195,3
15,209,44895.49055020443,alpha,195,3
16,210,45022.334141438965,alpha,195,3
17,211,45163.98230990134,alpha,195,3
18,212,45319.49657618129,alpha,195,3
19,213,45488.034831663164,alpha,195,3
20,214,45668.76361642868,alpha,195,3
21,215,45860.87294912014,alpha,195,3
1,202,52189.795989466584,alpha,202,1
2,203,52137.85993091021,alpha,202,1
3,204,52225.77317640967,alpha,202,1
4,205,52301.994087053405,alpha,202,1
5,206,52396.377096829994,alpha,202,1
6,207,52502.10224571429,alpha,202,1
7,208,52619.80682513209,alpha,202,1
8,209,52748.65249549489,alpha,202,1
9,210,52888.13169068838,alpha,202,1
10,211,53037.70065965395,alpha,202,1
11,212,53196.85241110251,alpha,202,1
12,213,53365.10068501057,alpha,202,1
13,214,53541.98198295792,alpha,202,1
14,215,53727.05399399674,alpha,202,1
15,216,53919.89479825698,alpha,202,1
16,217,54120.10195946897,alpha,202,1
17,218,54327.29168441305,alpha,202,1
18,219,54541.098011474875,alpha,202,1
19,220,54761.17203423573,alpha,202,1
20,221,54987.18115724138,alpha,202,1
21,222,55218.8083829364,alpha,202,1
1,202,53349.64458323891,alpha,202,2
2,203,53363.81711659647,alpha,202,2
3,204,53327.52645463317,alpha,202,2
4,205,53503.99178046169,alpha,202,2
5,206,53655.03513196705,alpha,202,2
6,207,53805.863943010234,alpha,202,2
7,208,53975.41546876424,alpha,202,2
8,209,54155.79653235233,alpha,202,2
9,210,54345.9614646536,alpha,202,2
10,211,54546.222076957,alpha,202,2
11,212,54755.8813313156,alpha,202,2
12,213,54974.36256584154,alpha,202,2
13,214,55201.20409333354,alpha,202,2
14,215,55435.937538048645,alpha,202,2
15,216,55678.11475381883,alpha,202,2
16,217,55927.31333889034,alpha,202,2
17,218,56183.13113535021,alpha,202,2
18,219,56445.18560486687,alpha,202,2
19,220,56713.113329497384,alpha,202,2
20,221,56986.56901331584,alpha,202,2
21,222,57265.22463594047,alpha,202,2
1,202,52320.607922928684,alpha,202,3
2,203,53717.06779188862,alpha,202,3
3,204,53651.13581098397,alpha,202,3
4,205,53285.89702415551,alpha,202,3
5,206,53159.127945721106,alpha,202,3
6,207,53271.797122732954,alpha,202,3
7,208,53377.19790675389,alpha,202,3
8,209,53433.88669435257,alpha,202,3
9,210,53489.90630838244,alpha,202,3
10,211,53577.12439541858,alpha,202,3
11,212,53687.35247522478,alpha,202,3
12,213,53808.60086513209,alpha,202,3
13,214,53938.67354652044,alpha,202,3
14,215,54080.03751513981,alpha,202,3
15,216,54233.38996429308,alpha,202,3
16,217,54397.594653635104,alpha,202,3
17,218,54571.50024602076,alpha,202,3
18,219,54754.5529274101,alpha,202,3
19,220,54946.404492913316,alpha,202,3
20,221,55146.6148337482,alpha,202,3
21,222,55354.677752217845,alpha,202,3
1,209,36847.352632347254,alpha,209,1
2,210,36627.59590657354,alpha,209,1
3,211,36261.458435563116,alpha,209,1
4,212,35957.93217755717,alpha,209,1
