steps,forecast_index,predicted_mean,strain,train_idx,hyp
16,175,42081.82108592529,alpha,160,3
17,176,40813.44694447653,alpha,160,3
18,177,39447.0141140353,alpha,160,3
19,178,37994.21500675738,alpha,160,3
20,179,36465.36926387773,alpha,160,3
21,180,34870.76137761903,alpha,160,3
1,167,44685.03306675488,alpha,167,1
2,168,43139.880612175104,alpha,167,1
3,169,42392.87856030773,alpha,167,1
4,170,41581.60290336429,alpha,167,1
5,171,40897.02486521838,alpha,167,1
6,172,40275.6395253178,alpha,167,1
7,173,39719.626772281146,alpha,167,1
8,174,39217.306463934205,alpha,167,1
9,175,38762.14410361649,alpha,167,1
10,176,38347.7168037198,alpha,167,1
11,177,37968.70215395441,alpha,167,1
12,178,37620.45626592696,alpha,167,1
13,179,37298.981393965165,alpha,167,1
14,180,37000.82444708832,alpha,167,1
15,181,36723.00967185592,alpha,167,1
16,182,36462.97471117437,alpha,167,1
17,183,36218.51462409542,alpha,167,1
18,184,35987.73115480883,alpha,167,1
19,185,35768.987102619925,alpha,167,1
20,186,35560.865404686,alpha,167,1
21,187,35362.13277053824,alpha,167,1
1,167,43739.66963238189,alpha,167,2
2,168,44571.24941747904,alpha,167,2
3,169,43011.61670117794,alpha,167,2
4,170,41599.3375783551,alpha,167,2
5,171,40345.63569536769,alpha,167,2
6,172,38762.294574012034,alpha,167,2
7,173,36934.50644209553,alpha,167,2
8,174,34919.846200144864,alpha,167,2
9,175,32680.559004107745,alpha,167,2
10,176,30204.929418782056,alpha,167,2
11,177,27493.842277842134,alpha,167,2
12,178,24542.26167636913,alpha,167,2
13,179,21345.51123970959,alpha,167,2
14,180,17901.114004637267,alpha,167,2
15,181,14207.255324760197,alpha,167,2
16,182,10262.759146954704,alpha,167,2
17,183,6067.318719214003,alpha,167,2
18,184,1621.405045429572,alpha,167,2
19,185,-3073.797092221692,alpha,167,2
20,186,-8016.401832160562,alpha,167,2
21,187,-13203.849997917547,alpha,167,2
1,167,49401.91081786539,alpha,167,3
2,168,46427.83986405697,alpha,167,3
3,169,46506.26920739906,alpha,167,3
4,170,44089.87839034239,alpha,167,3
5,171,43171.4388339507,alpha,167,3
6,172,41531.88913699737,alpha,167,3
7,173,39791.906429247996,alpha,167,3
8,174,37570.06744682366,alpha,167,3
9,175,35233.76345946009,alpha,167,3
10,176,32639.46475383346,alpha,167,3
11,177,29781.746419951043,alpha,167,3
12,178,26604.05259791114,alpha,167,3
13,179,23137.02736092903,alpha,167,3
14,180,19377.892087776752,alpha,167,3
15,181,15324.288241290378,alpha,167,3
16,182,10966.003843300678,alpha,167,3
17,183,6303.545737684137,alpha,167,3
18,184,1338.6860177157287,alpha,167,3
19,185,-3925.9667489479034,alpha,167,3
20,186,-9488.67310656674,alpha,167,3
