steps,forecast_index,predicted_mean,strain,train_idx,hyp
16,147,24513.569089424112,alpha,132,3
17,148,24870.326536577188,alpha,132,3
18,149,25225.72828829656,alpha,132,3
19,150,25581.499537271287,alpha,132,3
20,151,25939.119895799486,alpha,132,3
21,152,26297.812039520344,alpha,132,3
1,139,16767.595867473614,alpha,139,1
2,140,16554.773331858047,alpha,139,1
3,141,16365.406282068201,alpha,139,1
4,142,16188.91710006295,alpha,139,1
5,143,16026.20452113306,alpha,139,1
6,144,15876.86213206857,alpha,139,1
7,145,15740.614212418488,alpha,139,1
8,146,15617.156258047078,alpha,139,1
9,147,15506.17444428415,alpha,139,1
10,148,15407.344948502468,alpha,139,1
11,149,15320.335470134523,alpha,139,1
12,150,15244.806442071558,alpha,139,1
13,151,15180.412215130189,alpha,139,1
14,152,15126.802184583237,alpha,139,1
15,153,15083.6218629383,alpha,139,1
16,154,15050.51389929366,alpha,139,1
17,155,15027.11904612073,alpha,139,1
18,156,15013.077074343752,alpha,139,1
19,157,15008.027637658453,alpha,139,1
20,158,15011.61108708987,alpha,139,1
21,159,15023.469236843413,alpha,139,1
1,139,17082.025119623973,alpha,139,2
2,140,16888.89043847248,alpha,139,2
3,141,16587.401858800127,alpha,139,2
4,142,16381.098085252697,alpha,139,2
5,143,16200.919913160622,alpha,139,2
6,144,16021.528812850793,alpha,139,2
7,145,15857.36416179514,alpha,139,2
8,146,15710.392518686556,alpha,139,2
9,147,15577.538726850345,alpha,139,2
10,148,15458.439848330268,alpha,139,2
11,149,15353.203162536232,alpha,139,2
12,150,15261.40556032986,alpha,139,2
13,151,15182.599170719966,alpha,139,2
14,152,15116.414681140144,alpha,139,2
15,153,15062.46549635002,alpha,139,2
16,154,15020.344727360804,alpha,139,2
17,155,14989.643291387307,alpha,139,2
18,156,14969.949716839437,alpha,139,2
19,157,14960.848721769074,alpha,139,2
20,158,14961.922926831503,alpha,139,2
21,159,14972.754291548721,alpha,139,2
1,139,18713.992271372434,alpha,139,3
2,140,18812.252381067257,alpha,139,3
3,141,18338.044929384538,alpha,139,3
4,142,17641.86101637062,alpha,139,3
5,143,17591.773771119893,alpha,139,3
6,144,17644.980978025986,alpha,139,3
7,145,17625.36248143979,alpha,139,3
8,146,17447.420612749615,alpha,139,3
9,147,17310.124839527107,alpha,139,3
10,148,17240.971091200146,alpha,139,3
11,149,17214.985486190366,alpha,139,3
12,150,17176.9364006943,alpha,139,3
13,151,17134.526110117466,alpha,139,3
14,152,17104.116665839483,alpha,139,3
15,153,17095.204186943247,alpha,139,3
16,154,17099.799675316823,alpha,139,3
17,155,17112.32449390893,alpha,139,3
18,156,17132.294321882473,alpha,139,3
19,157,17162.44945022482,alpha,139,3
20,158,17203.188321185098,alpha,139,3
21,159,17253.29302069093,alpha,139,3
1,146,21480.64327016901,alpha,146,1
2,147,22059.542096084082,alpha,146,1
3,148,22627.375783129122,alpha,146,1
4,149,23203.747493715062,alpha,146,1
5,150,23785.070442840606,alpha,146,1
6,151,24370.247644470684,alpha,146,1
7,152,24958.002102479102,alpha,146,1
8,153,25547.15302523548,alpha,146,1
9,154,26136.58575811871,alpha,146,1
10,155,26725.253433026723,alpha,146,1
11,156,27312.175219842888,alpha,146,1
12,157,27896.434839406393,alpha,146,1
13,158,28477.178967584256,alpha,146,1
14,159,29053.615578449033,alpha,146,1
15,160,29625.012230688306,alpha,146,1
16,161,30190.694305536163,alpha,146,1
17,162,30750.043203690366,alpha,146,1
18,163,31302.49450837379,alpha,146,1
19,164,31847.536121342608,alpha,146,1
20,165,32384.706378297476,alpha,146,1
21,166,32913.59214981177,alpha,146,1
1,146,22552.900562196042,alpha,146,2
2,147,22798.581079085423,alpha,146,2
3,148,23315.309074592784,alpha,146,2
4,149,24033.385680537715,alpha,146,2
5,150,24689.3414596647,alpha,146,2
